recommendationid,reviewerid,review_count,game_count,playtime_forever,playtime_at_review,playtime_last_two_week
23262710,76561198006402085,3,0,84,84,0
23247674,76561198013252146,2,0,297,131,0
23230905,76561198063034345,2,0,1005,415,0
23116833,76561198009904414,14,0,961,253,0
23082531,76561198028002483,5,0,4086,1866,0
22899736,76561197972448343,327,447,6733,2354,0
22894446,76561198024809107,2,0,2034,1623,0
22889296,76561198035685616,24,226,2392,1260,0
22834123,76561197997364536,4,0,2896,196,0
22812013,76561198134717891,22,0,1967,1744,0
22761330,76561198020265869,57,1150,2287,1384,0
22727063,76561198008615789,198,1660,3608,2039,0
22694751,76561197972480033,31,0,1517,1269,0
22632517,76561198045766872,17,0,6285,2545,0
22610316,76561198056331723,85,285,10326,8140,0
21987489,76561197993696743,7,0,397,397,0
21952234,76561198078399560,25,78,421,421,0
21881897,76561197961883382,58,0,771,771,0
21672849,76561197966444513,24,1658,44,44,0
21561693,76561197989297420,5,0,4771,1143,0
21330422,76561197977455550,28,0,672,383,0
21156130,76561198081585593,4,22,252,252,0
21132455,76561197966545367,27,0,7531,3890,0
20906307,76561198000167056,155,0,139,139,0
20612320,76561197991934416,2,0,14693,9723,0
20554018,76561198036092004,11,0,150,24,0
20413953,76561198028438355,20,0,1192,1000,0
20364142,76561197968174141,11,174,219,219,0
20293934,76561198041827348,1,0,6465,5011,0
20269890,76561198111526644,13,0,277,277,0
20234650,76561198033743232,9,0,1321,1211,0
20196996,76561197998463408,1,623,328,49,0
20188927,76561198084564734,13,0,507,507,0
20128097,76561198030243922,15,0,626,626,0
20042676,76561198062488106,33,96,562,482,0
20038309,76561198116700513,2,0,2198,1980,0
19817415,76561198035059251,21,319,3248,439,0
19795172,76561197997088191,60,707,666,609,0
19712113,76561198026347039,16,0,12637,1136,0
19671485,76561198097029152,9,0,1826,1117,0
19662518,76561197970846477,61,547,575,575,0
19220167,76561198005604591,3,82,1941,284,0
19164585,76561198029836832,1,0,2050,721,0
18928462,76561198042898392,25,0,2793,1788,0
18836572,76561198028907615,3,0,2599,2599,0
18824084,76561198048879493,38,124,3514,123,0
18804048,76561198075188466,19,0,21,21,0
18795864,76561198056331774,3,0,1326,1326,0
18789606,76561198040525581,21,0,2674,864,0
18776520,76561198026101679,9,0,112,112,0
18717977,76561197977899435,3,0,1046,377,0
18631474,76561198037862594,59,119,41599,1698,0
18377348,76561197992105289,20,0,1833,316,0
18231224,76561198095397831,5,423,5400,2902,0
18141601,76561198106252300,3,0,1311,689,0
18139316,76561197996378684,39,0,68,68,0
18094545,76561198001459148,53,0,1710,519,0
17923192,76561198130761758,14,0,29,29,0
17906749,76561198033942257,1,0,2142,547,0
17882451,76561198030080823,1,0,3433,1284,0
17737235,76561198049228814,11,0,3330,790,0
17733243,76561198176045154,2,0,4856,844,0
17715943,76561197992602516,4,0,860,798,0
17682523,76561198021559677,65,420,3484,1769,0
17666107,76561198043927601,6,0,2209,2177,0
17656207,76561197970267019,16,0,79,79,0
17576022,76561198009383387,213,642,1025,391,0
17557155,76561197981005048,52,0,2267,698,0
17538581,76561197964887438,19,0,146,132,0
17496064,76561198210582945,1,0,12178,1028,0
17440646,76561198149326896,1,0,55,0,0
17379872,76561198008295825,24,390,326,197,0
17370971,76561197962447235,23,0,5758,4566,0
17342267,76561197991758599,25,175,196,40,0
17333031,76561198106080860,4,0,8374,5497,0
17328066,76561197972711868,2,0,523,5,0
17227690,76561197988300205,5,632,68,68,0
17220709,76561198038697089,1,0,3218,2753,0
17206252,76561197960375385,2,0,1094,947,0
17192472,76561197969945509,87,0,394,394,0
17148993,76561198047998526,5,0,2079,2079,0
17134198,76561198043020390,53,0,2479,308,0
17130028,76561198033246746,41,0,9924,769,0
17100435,76561198158558335,6,303,4132,7,0
17015611,76561198037973300,15,0,1011,829,0
16999073,76561197985283758,5,468,441,34,0
16974378,76561197989668693,5,285,1304,999,0
16914108,76561197969417125,376,528,1281,695,0
16898456,76561198095272020,18,0,867,330,0
16883845,76561197984696035,14,0,824,587,0
16853268,76561198048071768,15,0,2614,1181,0
16835314,76561198159186318,131,0,1786,1708,0
16767604,76561198052817471,15,0,2598,2598,0
16686614,76561198069335454,5,0,1662,128,0
16655192,76561197964316172,4,918,946,715,0
16645364,76561197968212106,44,507,1839,1113,0
16605649,76561197962678129,18,143,1942,1482,0
16605543,76561198013990301,224,0,6474,6474,0
16575344,76561198009404236,1,0,5594,1720,0
16547367,76561198009314206,35,0,333,307,0
16522051,76561198030802631,1,0,23472,2201,0
16519366,76561198000524801,4,0,50776,2682,0
16508232,76561198023437748,2,130,2526,35,0
16499714,76561198015164398,13,0,178,177,0
16496649,76561197970975696,30,706,494,494,0
16491630,76561197968854695,28,0,650,563,0
16459241,76561198052012955,25,0,7865,3875,0
16453256,76561198013020019,25,0,310,290,0
16427633,76561198075253197,127,0,530,501,0
16298811,76561198030840424,26,0,563,106,0
16298464,76561198000653214,93,815,1572,1129,0
16291185,76561198037494652,10,0,2690,682,0
16290821,76561197991660024,52,371,1374,1073,0
16267959,76561198009376918,10,252,236,122,0
16246246,76561198080924651,7,0,588,588,0
16188135,76561198205665124,1,0,4481,1368,0
16096039,76561198016880157,64,0,311,311,0
16090446,76561198060377229,9,0,246,180,0
16050449,76561198030624297,6,0,65560,36953,448
16022573,76561198011362746,15,0,1570,659,0
16021660,76561198044052223,1,0,3566,1121,0
16017789,76561197963751865,6,0,1930,1930,0
16004550,76561198003175681,53,0,1902,1365,0
15996891,76561198142997684,1,0,171,48,0
15884505,76561198106424514,2,0,2034,109,0
15883210,76561198010719242,8,0,830,755,0
15880250,76561198021820604,1,0,2443,2443,0
15878419,76561198189572214,25,0,1270,870,0
15875116,76561198087795271,1,0,2430,941,0
15859924,76561198010370960,1,265,798,145,0
15846170,76561198123498465,1,0,539,14,0
15829818,76561197992858177,14,465,2962,565,0
15812979,76561197974452368,13,979,983,632,0
15804418,76561198036393876,171,1623,2808,1242,0
15800234,76561198053495554,2,55,2314,1195,0
15797219,76561198006982756,1,0,1358,923,0
15785694,76561198040304845,8,139,1090,1046,0
15781532,76561198022723401,1,0,257,122,0
15756496,76561197995438043,4,305,207,24,0
15745580,76561197985923304,22,576,598,12,0
15667928,76561197972442848,1,0,956,956,0
15664560,76561197999662231,10,0,4883,1027,0
15660116,76561198067925137,40,0,1010,717,0
15648817,76561198022065725,6,0,71,57,0
15642620,76561197961300983,26,0,417,346,0
15642562,76561198017599168,33,0,2792,531,0
15639043,76561198040691170,9,0,2006,702,0
15623839,76561198006109696,8,0,92,19,0
15548230,76561197972302060,1,0,933,845,0
15536833,76561198074100059,12,0,1722,813,0
15533672,76561198029959851,21,0,1147,1106,0
15510612,76561198067355127,4,0,555,456,0
15488535,76561198191586027,1,0,928,925,0
15470292,76561198052600404,6,0,1120,890,0
15469250,76561198025397516,1,0,268,156,0
15467723,76561198012645958,15,0,131,131,0
15462409,76561198000686987,22,1463,5145,3174,0
15457036,76561198009308117,17,0,14715,1606,0
15452360,76561198030796268,12,0,320,315,0
15450300,76561198070702114,2,0,3495,612,0
15425537,76561197970760055,12,627,1053,1053,0
15423571,76561197999652592,2,0,1301,1301,0
15423022,76561198066408291,2,0,58,35,0
15407907,76561198046681172,1,213,183,23,0
15406811,76561198042234887,13,545,428,227,0
15404180,76561197997750211,4,0,2272,655,0
15370361,76561197964957770,4,0,2356,846,0
15364083,76561197996930475,6,0,220,181,0
15352055,76561198036956531,5,0,319,194,0
15345942,76561198038001710,27,0,1278,493,0
15344304,76561197966424999,17,0,1858,726,0
15342708,76561197977260302,100,0,1723,1568,0
15333106,76561197972380940,4,0,354,213,0
15329972,76561198045346627,3,0,3193,1243,0
15329331,76561198017932068,161,615,1192,808,0
15327145,76561197985615248,2,0,2015,2012,0
15326550,76561198026204858,2,0,44,39,0
15326291,76561198015250974,49,0,91,91,0
15314241,76561198060002433,26,352,8302,2684,0
15301249,76561198003563235,94,340,1057,1031,0
15298919,76561198010695992,5,0,4008,2011,0
15296473,76561198118498453,1,0,1545,219,0
15295107,76561198145549541,1,0,4521,85,0
15293182,76561197992365944,2,0,823,315,0
15292755,76561198001678714,1,0,1327,113,0
15283190,76561197990073916,50,0,6165,4632,0
15281291,76561197960806345,10,0,2421,1491,0
15279877,76561197998550752,70,118,1734,1079,0
15276399,76561197970353469,15,0,1544,1421,0
15274929,76561198032076621,1,0,1436,987,0
15272322,76561197965257685,56,0,475,233,0
15271382,76561197974250986,25,0,3923,837,0
15271095,76561198048734774,1,0,1551,1551,0
15270056,76561198038722819,1,103,3328,1122,0
15268262,76561198057588642,2,55,470,221,0
15266808,76561198042586930,123,0,727,642,0
15264543,76561198113852231,1,0,1773,399,0
15260492,76561197964285583,1,0,22159,949,0
15258647,76561198028029393,42,0,1229,744,0
15257012,76561198064557998,5,399,565,98,0
15256915,76561198089591431,1,0,690,630,0
15256240,76561198059694322,5,0,202,66,0
15248056,76561198039284099,9,0,1986,440,0
15247024,76561198028207910,46,720,1700,233,0
15245458,76561198130885134,1,0,29,25,0
15241041,76561197977558351,4,0,9640,1516,0
15240730,76561198055181639,15,0,263,262,0
15237984,76561198034904690,25,0,407,407,0
15236468,76561198043330923,47,0,428,405,0
15236105,76561197968329361,88,0,836,836,0
15235456,76561198036713503,50,0,12523,736,0
15233193,76561197979620992,47,3816,1020,132,0
15233147,76561197995690603,6,0,1094,1013,0
15231139,76561198005248610,46,598,319,312,0
15230613,76561197970611950,26,382,6736,2210,0
15228355,76561197989164819,13,0,835,791,0
15227492,76561198088258072,11,0,708,667,0
15227011,76561197963664525,230,1306,622,622,0
15226294,76561197962164110,1,0,1140,801,0
15225994,76561197985136429,32,479,91,28,0
15224776,76561197992937284,10,0,995,622,0
15221582,76561198032966452,22,254,722,479,0
15220999,76561198221903504,1,0,237,192,0
15220114,76561198009862108,4,890,4427,3718,0
15219661,76561197986607053,2,0,76,71,0
15219574,76561198068908707,5,1620,293,140,0
15218764,76561197999364786,1,0,6687,3346,0
15214536,76561197994897753,7,0,380,380,0
15214402,76561198006527747,61,0,3931,2430,0
15212455,76561198063536777,2,0,6460,217,0
15211989,76561198138085393,11,0,5493,4669,0
15210068,76561198043426039,2,0,788,28,0
15209943,76561197971790794,11,0,8199,5630,0
15205739,76561197971964488,216,0,927,307,0
15205619,76561198031534901,20,0,244,113,0
15198149,76561198007360976,4,0,411,339,0
15194209,76561197982877381,168,0,4541,4061,0
15191324,76561197972208117,7,344,5035,1220,0
15190181,76561197992804317,1,0,28,28,0
15190087,76561197996048250,3,0,459,226,0
15186960,76561198046202323,2,0,78,78,0
15186390,76561198052971128,132,0,1279,837,0
15186325,76561198044731231,71,0,3025,1240,0
15184805,76561197970504904,9,0,88,88,0
15183429,76561197981953550,8,0,445,116,0
15182372,76561198042815996,6,0,2935,66,0
15182283,76561198065009850,12,0,1121,1073,0
15181771,76561197999532036,4,0,612,13,0
15181634,76561197991910724,3,0,1024,321,153
15180681,76561197999542240,148,324,505,505,0
15179946,76561198025693814,6,414,1008,1008,0
15178973,76561198055572043,1,0,1438,14,0
15178673,76561198006984439,54,4078,455,361,0
15177788,76561197983316511,4,0,496,443,0
15177616,76561197962167404,24,0,5350,5350,0
15177544,76561198004057734,6,0,427,78,0
15175134,76561197984918581,21,0,311,311,0
15175047,76561198057079442,8,1149,1614,787,0
15174716,76561198002201162,1,0,74,74,0
15174511,76561197984761823,92,0,730,121,0
15173714,76561197985788964,48,582,964,517,0
15169932,76561197974699098,7,37,13099,1626,0
15166005,76561198004582992,17,0,2846,2838,0
15163528,76561198034567833,36,947,370,370,0
14998671,76561197988309907,1,0,2702,572,0
14974267,76561198034642877,3,0,107,107,0
14868941,76561198002308919,52,0,361,361,0
14639952,76561198018844700,13,0,800,113,0
14603215,76561197970479197,271,0,6419,43,0
14367898,76561197977907772,45,0,2341,1836,0
14163595,76561197960552606,10,137,2296,776,0
13524774,76561198069963761,3,0,1015,498,0
13445368,76561198047969407,22,0,638,286,0
13378815,76561198125355924,6,881,2662,264,0
13011333,76561198069304986,2,268,439,381,0
12702534,76561197998135843,95,517,1231,1231,0
12278105,76561198151952115,1,0,9678,188,0
12265348,76561198156290284,1,0,2931,33,0
11093800,76561197965880118,3,0,2455,568,0
10422555,76561198130483557,23,0,4043,507,0
10081459,76561197971694179,2,77,602,523,0
9986782,76561198060437638,14,0,6464,957,0
9924404,76561197988745571,1,0,197,197,0
9701098,76561198131053051,1,0,10,9,0
9669189,76561197968549521,57,191,78,73,0
9607608,76561198008961490,18,0,1505,1264,0
9484530,76561198042741844,23,0,447,54,0
9344220,76561198054318533,10,0,1774,835,0
9234160,76561198006775404,7,0,139,43,0
9159837,76561198052331808,1,8,1295,68,0
8975089,76561198046817185,1,0,62,62,0
8971791,76561197971746470,1,0,51,37,0
8934745,76561198107343023,2,0,8925,43,0
8649838,76561198028018361,6,0,130,130,0
8188385,76561198011799633,34,0,1231,1231,0
8048001,76561198074692584,25,509,2516,504,0
9967126,76561197961138963,61,1117,4285,4685,0
65511066,76561198000895832,52,0,191,191,0
49131649,76561197986204235,6,0,40,40,0
23639249,76561198059339240,4,0,126,97,0
23627976,76561197970611067,35,364,56,56,0
14891097,76561198012784085,4,171,2026,1093,0
13200392,76561197970582135,48,583,1586,359,0
13009864,76561197988630099,6,897,253,156,0
12915828,76561198001400122,1,0,366,282,0
12760281,76561197972146178,6,0,493,373,0
12731317,76561198157423719,2,0,774,512,0
12724359,76561198027634895,10,0,1741,830,0
12722294,76561198020488283,5,0,321,318,0
12719819,76561198136171008,3,0,1482,790,0
12681720,76561198027355802,21,202,59,59,0
12649899,76561197997252853,48,542,458,458,0
12646755,76561197973629136,28,0,1233,220,0
12641821,76561197987017200,11,111,247,247,0
12620704,76561197970744865,28,408,466,357,0
12619815,76561197994782386,164,981,1932,405,0
12612528,76561197999078156,2,0,8149,7413,0
12603778,76561198093784397,7,0,946,166,0
89756182,76561198179624186,22,386,3655,2275,0
86607481,76561198083525657,9,213,956,863,0
66300301,76561198023027441,7,0,22106,22106,0
59584725,76561198808225717,83,265,2316,435,0
51345209,76561198059125970,56,6179,2575,2248,0
44570753,76561198263114496,1,0,881,171,0
40948112,76561198079623771,5,0,553,15,0
40834975,76561198033117885,21,379,30,30,0
40753979,76561198008019737,15,0,1087,1087,0
40720428,76561198006608882,19,819,2116,1053,0
40718089,76561198075621254,1,0,1677,1677,0
40715873,76561198006742616,40,393,13414,8456,0
40662122,76561197965040412,63,0,1172,1150,0
39029467,76561197977731526,14,0,1001,682,0
25745951,76561198081758760,4,0,7798,809,0
25629427,76561198162540791,29,0,736,361,0
17556613,76561198013341744,38,393,1245,1245,0
29816370,76561197986327183,152,348,333,285,0
29455119,76561197978155502,9,0,4146,1501,0
29319729,76561198165621019,1,0,2349,2237,0
28480103,76561198131822009,15,125,4567,4416,0
26183054,76561198033834522,49,0,159,129,0
25974168,76561198034100405,3,0,240,80,0
25537234,76561198106224530,2,155,2950,1714,0
55253646,76561198044650370,56,0,4324,4324,0
55234163,76561198109780269,23,0,141465,141465,0
55233977,76561198068198952,42,40,14432,13500,0
55232667,76561198091758581,114,414,723,723,0
55229684,76561197977547651,11,79,4022,3976,0
55221976,76561198006373962,42,106,5292,4022,0
55221855,76561198261795923,2,0,1775,425,0
55206677,76561198144959222,7,198,84626,12684,340
55199199,76561198172991926,11,75,12213,9671,0
55193083,76561198017496569,19,0,94,53,0
55190284,76561198165366657,14,230,5540,5540,0
55187414,76561198075052897,73,1441,2188,2171,0
55187096,76561197999654663,51,454,52633,31879,0
55170964,76561198140672682,9,81,2219,152,0
55148157,76561198007021537,2,0,7276,498,0
55140554,76561198255812063,23,0,2184,472,0
55128784,76561198052265658,4,0,659,561,0
55111802,76561197977902981,58,0,8208,7763,0
55109756,76561198005903494,45,381,14340,132,0
55070777,76561198062739072,4,105,183,129,0
55058591,76561198193929426,1,0,581,127,0
55053316,76561198256695051,117,143,866,63,0
55042343,76561198007847377,139,894,22373,798,0
55039999,76561197970809070,31,0,249,249,0
55039226,76561198354010021,30,142,7046,369,0
55037525,76561197992277997,37,0,425,425,0
55029023,76561198048622714,101,0,248,248,0
55027952,76561197983480126,14,0,87,87,0
55025533,76561197970239236,1,0,35921,1014,0
55021080,76561198024162057,29,0,38,38,0
51484660,76561197999882861,52,0,57452,57333,0
51453549,76561197974246086,1,63,174,174,0
51453229,76561198941339518,9,0,1925,1108,0
51449132,76561197970543631,34,318,24007,11654,0
51438839,76561198306773059,2,0,1386,896,0
51432652,76561198848728918,6,0,5037,5037,0
51428590,76561198072426406,10,0,28178,18671,0
51425613,76561198402466749,23,0,51,51,0
51412627,76561198011945059,2,466,2777,820,0
51386795,76561198290974728,2,58,3450,1210,0
51346289,76561198189177537,2,130,207,186,0
51337937,76561198064655441,13,51,4258,3323,0
51336824,76561198079517466,28,0,7927,3334,0
51331409,76561198025313539,41,388,171,171,0
51294499,76561198350218824,5,0,22269,21674,0
51283855,76561197972317208,32,0,1300,673,0
51267069,76561198071821510,2,79,25177,19989,0
51256695,76561198156612096,8,29,75924,60333,0
51253277,76561198050489130,17,0,74729,67875,0
51253113,76561198083020466,58,55,47143,2757,0
51249346,76561198063194100,31,0,655,552,0
51246411,76561198954580518,27,0,93,93,0
51233621,76561198339035377,21,196,50205,2213,0
51231100,76561198329227469,43,115,1309,168,0
51216524,76561198314499002,7,85,1328,847,0
51210652,76561198313996731,5,0,5527,3852,0
51187585,76561198071042218,33,225,4631,4631,0
51182408,76561198076314389,1,0,89897,85096,0
51163624,76561198076579958,20,98,12240,7341,39
51163582,76561198307648882,12,86,2934,1521,0
51157822,76561198075369425,6,0,50561,43264,0
51141392,76561197993266745,4,0,7594,7520,0
51140555,76561197979435054,2,177,104884,93479,0
51131070,76561198160485301,21,0,226641,76319,1457
51130296,76561198847497276,3,0,12740,10269,0
51122047,76561197991153471,70,0,17522,10198,0
51118444,76561198206220415,9,0,4495,4495,0
51116959,76561198354206037,8,0,50833,46386,1071
51107069,76561198037962923,6,0,10083,3815,0
51104567,76561198010913857,126,0,16276,13509,0
51098463,76561197995934459,38,912,167042,126747,0
51090055,76561198000364269,14,0,18071,14017,0
51087255,76561197971518374,38,0,205292,132161,1151
51085054,76561198296036361,13,59,6256,1275,0
51084257,76561198160304018,46,246,49195,13921,2359
51075402,76561198050309642,2,0,24794,10326,0
51057165,76561198080398009,3,0,18,18,0
51049266,76561198147469886,2,0,18412,3991,0
51049265,76561197983824227,33,0,2914,367,0
51047252,76561198202197696,4,0,82821,16419,0
51038970,76561198104529445,58,0,19812,3110,0
50965707,76561198032221143,11,0,12136,12136,0
50964610,76561198035667303,17,232,22227,15941,0
50934977,76561198419809877,6,0,15231,12292,0
50881929,76561198174600549,48,376,14283,4830,0
50874121,76561198190926214,2,0,58263,46606,0
50868260,76561198096981164,17,231,25047,16173,415
50821371,76561198013292982,60,0,16744,3245,0
50803970,76561198001136560,28,179,71863,61795,0
50781385,76561198110236535,1,0,2363,2341,0
50763369,76561198053166550,49,118,39795,2263,0
50759657,76561198285615192,1,0,73009,22886,0
50743776,76561198033409035,56,0,1024,912,0
50732015,76561198373654227,40,0,92,92,0
50730890,76561197977118669,44,0,4161,3929,0
50721221,76561198044795887,17,0,7696,7007,0
50714752,76561197995382819,12,0,67098,35751,0
50711140,76561198045335972,6,0,25897,7658,0
50710928,76561198872173070,1,0,59545,2139,0
50699198,76561198032724326,5,34,6740,6404,0
50694841,76561197998304931,7,85,538,538,0
50657744,76561198040337092,24,47,67464,61360,0
50641059,76561198127252511,6,150,6408,4737,0
50639121,76561198000742412,81,0,8235,8134,0
50619165,76561198008720570,82,678,862,526,0
50605490,76561197977526737,11,0,15729,379,0
50551571,76561198038289774,10,179,2523,2474,0
50550012,76561198151689932,17,0,9124,5103,0
50536515,76561197975906547,5,0,23534,23246,0
50535003,76561198161315544,4,76,34,34,0
50533622,76561198256244751,42,101,466,268,0
50531640,76561198045886478,18,0,18356,11158,0
50517946,76561198006500707,30,883,22087,22087,0
50502442,76561198065668371,6,123,44292,13566,0
50495170,76561197985708795,22,560,40,40,0
50470063,76561198011816621,85,593,3981,3894,0
50464620,76561198065310292,7,0,237103,8375,17
50447117,76561198089054048,1,0,205617,76071,0
50443920,76561198094709047,4,47,1571,89,0
50430057,76561198021965730,3,0,186,186,0
50428303,76561198276874876,4,12,316,303,0
50425933,76561198070288064,45,156,1365,1365,0
50411677,76561198070234629,6,0,1570,1532,0
50392877,76561198323203297,5,179,31452,22237,0
50389697,76561198053787765,16,0,30048,5232,0
50386238,76561198057931016,6,0,47690,14215,0
50381625,76561197962932819,7,0,134689,38039,4
50372448,76561198064344018,32,0,2541,2541,0
50362148,76561198138760790,1,0,102,102,0
50361562,76561198232531316,4,59,29,29,0
50360289,76561198188306390,3,0,1854,1538,0
50338463,76561198011749525,17,0,19112,50,0
50326662,76561198188887481,14,0,12571,7330,0
50325943,76561198086755192,9,114,37896,12858,0
50302615,76561198002615122,37,0,49569,2908,0
50276629,76561198141698728,23,0,75176,5233,0
50272663,76561198267650787,4,0,53919,51507,0
50270852,76561198318227575,2,0,46814,25332,0
50262145,76561198075150899,16,140,303451,108585,0
50258136,76561198024649434,14,329,24463,13113,161
50255908,76561198004235940,73,615,5005,3898,0
50239383,76561198385260868,2,0,11934,11,317
50233577,76561198044945742,14,96,1424,1424,0
50221762,76561197975493930,74,498,193,193,0
50221663,76561198042781702,37,0,6364,4903,0
50209097,76561198178480027,23,0,3798,1033,0
50203729,76561198001536645,49,0,26,26,0
50195204,76561197973437909,1,248,61208,35713,0
50192645,76561197988032575,281,707,23,23,0
50176374,76561198084549733,17,0,1585,1282,0
50154336,76561198153791645,16,0,54518,51046,0
50148955,76561197998910233,16,0,1599,1186,0
50141572,76561198040938378,10,0,179139,103807,0
50135946,76561198011915089,10,487,46,46,0
50133985,76561197965457919,22,268,13820,13812,0
50132868,76561198212541072,4,81,893,182,0
50129762,76561198020570777,13,369,3257,3257,0
50123632,76561198096979625,56,0,70,64,0
50122287,76561197981903950,74,0,27648,24796,0
50121836,76561198137658582,1,0,977,81,0
50119396,76561198057537923,5,0,27784,16767,0
50119215,76561197967087380,1,0,76,75,0
50112852,76561198007071950,96,929,224,10,0
50108900,76561198077848221,6,302,138825,72198,1747
50104708,76561197994005709,7,0,92209,59081,0
50103123,76561198136621952,14,200,317,35,0
50103049,76561198026027970,11,0,27178,23521,0
50099912,76561198340894283,3,0,22584,22543,0
50098924,76561198445652482,63,0,752,696,0
50096803,76561197986122603,52,0,4883,4883,0
50094702,76561198021092675,12,0,187,26,0
50092240,76561197975999149,10,0,20721,20717,0
50088542,76561197990303132,4,0,31335,27414,90
50087220,76561198049326756,49,0,7235,6165,0
50085349,76561198020175505,41,285,39893,9605,0
50083973,76561198056578212,3,0,178988,134746,0
50080423,76561198003188844,6,0,77654,51990,0
50080367,76561198027682792,3,118,190,180,0
50078779,76561198061525011,1,0,170847,104819,0
50076153,76561198272678379,59,0,70136,44065,0
50074400,76561198068528251,70,0,641,620,0
50068560,76561198080040869,118,426,879,822,0
50068294,76561198001172110,2,0,31027,9413,0
50068174,76561198052362125,1,0,117279,86214,0
50068016,76561197970540118,11,0,11513,11513,0
50065259,76561198041929355,31,0,224,224,0
50064265,76561198025118511,69,0,77649,46434,0
50059605,76561198239794410,3,0,111494,67469,38
50057671,76561198132255336,10,0,109589,100829,0
50055835,76561198019574072,9,0,4367,251,0
50055768,76561197978775251,47,1217,22388,22374,0
50055760,76561198006537463,7,0,64422,63666,0
50055368,76561198020051016,59,185,49744,41515,0
50053524,76561198007590286,23,0,21688,13505,0
50052040,76561198145247146,6,0,13081,12305,0
50048921,76561198002534351,7,415,21,21,0
50044274,76561198079575243,36,0,22512,9448,0
50043157,76561198049728629,20,339,8578,5844,0
50039769,76561197985987595,22,0,100886,100211,0
50039213,76561198005243753,3,0,57771,28179,0
50039143,76561197982806310,22,602,10546,9183,0
50038930,76561198132917334,16,68,8776,8391,0
50038076,76561198148971798,13,50,5465,5254,0
50038019,76561198010769192,1,0,363171,186188,566
50037984,76561198023557427,17,0,98575,98575,0
50037709,76561197962142037,3,0,78731,66959,19
50037348,76561197981961092,19,0,363,108,0
50037245,76561198008880619,34,0,25290,25193,0
50036682,76561197966918205,33,824,33189,27601,0
50036026,76561198122357753,17,0,3905,2702,0
50035828,76561198048487377,6,695,2913,2913,0
50035810,76561198252292172,5,131,151571,99470,0
50035604,76561197993584877,16,213,44619,35145,0
50035464,76561197979919643,2,0,123824,88578,0
50035388,76561197968181075,22,500,93589,20187,7596
50035143,76561198006932958,14,117,4302,4302,0
50034893,76561198004707172,6,475,120234,80894,0
50034642,76561198011987049,5,271,567127,362619,10002
50034510,76561198045742207,4,0,105794,81734,0
50024246,76561197987232156,10,0,58,58,0
49994194,76561198049523179,2,0,18075,15892,0
49985495,76561198012181770,75,0,1190,109,0
49980000,76561198043179403,11,0,5118,5118,0
49947575,76561198037283940,6,325,26265,12376,0
49938017,76561198038797191,6,430,2104,2059,0
49937271,76561198118597717,2,0,29465,2174,0
49935753,76561198015841861,5,0,2543,2104,0
49899046,76561198332891237,3,0,4392,1460,0
49895247,76561198010548805,1,72,25097,8496,0
49887331,76561197992870859,7,0,77,16,0
49878697,76561198177678897,11,53,180,180,0
49857514,76561197993643067,38,0,208,182,0
49817269,76561197972380011,12,0,52,52,0
49811763,76561198082181172,2,0,4201,1819,0
49797347,76561198031271204,19,0,49665,2993,0
49794346,76561198001218735,4,0,1123,1122,0
49793722,76561198164814266,14,65,14151,375,0
49793614,76561198052935816,271,0,75,75,0
49784016,76561197983559412,82,0,3575,3575,0
49775714,76561198273418983,2,0,81353,63116,0
49750983,76561198412321999,14,101,33731,2679,0
49746315,76561198028498912,17,221,287,287,0
49744076,76561198128638803,9,132,14117,453,0
49739042,76561198190619591,48,0,23295,7082,0
49736959,76561198208061692,9,69,17136,5904,0
49730278,76561198256369655,30,0,10208,1057,2
49723523,76561198375160801,13,123,17251,7802,0
49723235,76561197977925955,3,439,66043,36891,0
49690092,76561198209714357,10,0,3292,1873,0
49686816,76561197980536912,22,0,8214,8230,0
49683775,76561198064347076,5,0,36067,31537,0
49681018,76561198144194696,31,115,1151,1109,0
49673054,76561198036184267,25,0,25279,25251,0
49669445,76561198020622768,2,0,32260,7916,143
49667393,76561198236015750,2,76,617,459,0
49666148,76561198197946337,84,341,254,162,0
49657546,76561198005013464,27,290,16734,9956,0
49652168,76561198011787882,15,0,21495,4846,0
49637251,76561198070894975,34,289,7888,4067,0
49622078,76561198154855233,12,0,87634,5505,0
49619671,76561198105798908,4,0,25997,19114,0
49619266,76561197995411189,32,0,13751,11332,0
49612379,76561198012495814,31,0,82142,49239,0
49602784,76561198053969434,16,0,466,466,0
49589905,76561198054613674,4,0,485,485,0
49589436,76561198173280185,9,43,10377,103,0
49581897,76561198059309845,33,0,1018,1018,0
49580528,76561198230354884,4,0,12159,10731,0
49568026,76561198380317174,5,0,239162,73940,0
49554250,76561198012956451,48,0,39673,36135,0
49554032,76561198078343164,9,0,27969,23569,0
49550129,76561198032029736,1,0,3816,3813,0
49546735,76561198082365863,28,445,22382,22052,0
49539292,76561197978067093,22,0,272648,25524,0
49537320,76561198008332990,4,0,558908,84172,0
49529162,76561198167069402,44,200,147142,137583,0
49528868,76561198002089501,64,440,68484,63540,0
49526194,76561197973553029,8,0,11103,10624,0
49525751,76561198054251701,4,129,8236,566,0
49524514,76561198138444982,2,0,82831,64884,0
49521914,76561198067000895,17,154,26,26,0
49519159,76561198138732601,72,486,1003,906,0
49510916,76561198023515833,16,0,10599,2364,0
49495917,76561198014175311,8,0,6925,4016,0
49493063,76561198293185876,3,87,449,449,0
49490219,76561198201859455,19,0,2615,2615,0
