compound,neg,neu,pos,recommendationid
-0.8176,0.278,0.598,0.124,99177365
0.6597,0.0,0.526,0.474,87423697
-0.998,0.255,0.66,0.085,82189454
0.128,0.094,0.788,0.118,158059688
0.0,0.0,1.0,0.0,143562026
-0.3859,0.168,0.832,0.0,141241303
-0.6497,0.123,0.877,0.0,116730678
0.9867,0.045,0.797,0.158,89172149
-0.9163,0.119,0.834,0.047,86586955
0.6911,0.09,0.768,0.141,86042363
-0.6753,0.246,0.68,0.074,68460520
0.9672,0.107,0.695,0.198,63113320
0.9519,0.081,0.759,0.16,62491661
0.9704,0.093,0.748,0.16,52259737
0.3089,0.0,0.799,0.201,48915414
-0.8552,0.249,0.714,0.037,48739343
0.877,0.0,0.761,0.239,43308949
-0.5941,0.258,0.742,0.0,37476286
0.8767,0.108,0.754,0.138,37412308
-0.9771,0.219,0.709,0.072,41956717
-0.9321,0.145,0.764,0.092,41869604
0.7745,0.0,0.879,0.121,38894018
0.5475,0.048,0.803,0.149,32853543
-0.2341,0.116,0.785,0.099,73320942
0.9509,0.07,0.819,0.111,56111543
-0.8475,0.166,0.834,0.0,50536524
0.9722,0.0,0.827,0.173,49061138
-0.5484,0.185,0.815,0.0,33738712
-0.2732,0.064,0.902,0.033,33737018
-0.3089,0.068,0.932,0.0,33735277
-0.211,0.134,0.79,0.076,161025521
-0.9741,0.265,0.663,0.072,160936126
0.7845,0.025,0.884,0.091,155760551
0.0,0.0,1.0,0.0,149013401
0.7506,0.0,0.871,0.129,142342317
0.6277,0.064,0.801,0.135,138585893
0.0852,0.081,0.862,0.057,133495842
-0.2584,0.135,0.865,0.0,130530527
-0.5542,0.309,0.691,0.0,130471380
-0.4373,0.112,0.85,0.037,129601155
0.6378,0.1,0.694,0.206,129369684
0.4404,0.0,0.892,0.108,129214783
0.9494,0.048,0.803,0.149,128471209
0.8176,0.059,0.651,0.29,128120953
-0.607,0.177,0.823,0.0,125826106
0.8074,0.0,0.767,0.233,125337041
0.7153,0.074,0.75,0.176,122720978
-0.4847,0.44,0.56,0.0,121237303
-0.5009,0.06,0.94,0.0,120814147
-0.211,0.112,0.823,0.066,120375582
0.2177,0.205,0.503,0.292,120298751
-0.2584,0.168,0.749,0.083,120295906
0.0,0.0,1.0,0.0,120146927
-0.933,0.315,0.618,0.067,120115868
0.7269,0.0,0.81,0.19,119524385
0.7814,0.0,0.724,0.276,119469543
-0.5423,0.778,0.222,0.0,116844270
-0.9005,0.152,0.809,0.039,116769247
0.9909,0.052,0.765,0.182,116118437
0.8516,0.123,0.678,0.199,113136446
0.6666,0.0,0.757,0.243,112946801
0.6124,0.06,0.828,0.112,112078771
-0.743,0.291,0.612,0.098,112065397
-0.6255,0.085,0.847,0.068,110477353
0.0772,0.0,0.822,0.178,109907244
0.9686,0.043,0.648,0.309,108855891
0.506,0.044,0.876,0.079,105941657
0.2023,0.037,0.913,0.049,102027884
-0.3254,0.099,0.835,0.066,101472202
-0.489,0.11,0.84,0.05,100593685
0.4215,0.0,0.909,0.091,99520534
-0.1779,0.132,0.766,0.102,98536341
0.0762,0.0,0.949,0.051,98339302
-0.7779,0.246,0.754,0.0,97216492
-0.8573,0.101,0.885,0.014,94028003
-0.6526,0.183,0.753,0.064,93020324
0.0,0.0,1.0,0.0,92307325
0.0,0.0,1.0,0.0,92189487
-0.5423,0.259,0.741,0.0,91561232
-0.3447,0.176,0.824,0.0,89872199
-0.0747,0.051,0.884,0.065,87749957
0.6249,0.0,0.928,0.072,87689527
-0.0752,0.126,0.701,0.174,87298595
-0.5523,0.182,0.756,0.063,87056971
0.8641,0.019,0.819,0.162,86975920
0.9985,0.061,0.761,0.178,86851343
0.25,0.082,0.823,0.095,86846846
0.983,0.017,0.729,0.255,86738365
0.9889,0.066,0.768,0.166,86447671
0.8742,0.09,0.762,0.149,86413095
0.9658,0.013,0.808,0.179,86406012
0.1655,0.0,0.907,0.093,86404830
0.9934,0.068,0.819,0.113,86390794
-0.1511,0.117,0.883,0.0,86316525
0.8592,0.026,0.845,0.129,86306155
0.3544,0.075,0.823,0.102,86295062
0.9691,0.068,0.843,0.089,86292883
0.7574,0.067,0.851,0.082,86292583
0.9989,0.055,0.755,0.19,86259883
0.6249,0.036,0.832,0.132,86239052
0.3612,0.0,0.811,0.189,86236855
0.9991,0.01,0.798,0.192,35649988
0.3818,0.09,0.72,0.19,44153595
-0.9684,0.161,0.765,0.074,36390433
0.3612,0.0,0.706,0.294,39030041
0.9297,0.083,0.77,0.148,34980626
0.0,0.0,1.0,0.0,143766244
0.0,0.0,1.0,0.0,134410176
-0.989,0.136,0.785,0.079,131515406
-0.128,0.15,0.733,0.117,117218061
-0.0831,0.13,0.76,0.11,111888308
0.9059,0.103,0.657,0.24,110785585
-0.5267,0.405,0.595,0.0,90688504
-0.9538,0.249,0.726,0.025,85431595
-0.7181,0.122,0.837,0.041,84158893
0.0,0.0,1.0,0.0,82428909
-0.8316,0.257,0.706,0.037,77559912
-0.5719,0.526,0.226,0.248,71588826
-0.5574,0.605,0.395,0.0,59614534
-0.9871,0.139,0.77,0.09,51447896
-0.4039,0.269,0.583,0.148,48616758
-0.6908,0.28,0.623,0.097,45726842
0.5106,0.0,0.602,0.398,43804333
0.8402,0.033,0.748,0.22,42839751
-0.8522,0.09,0.839,0.071,35007934
0.9537,0.099,0.645,0.256,102945418
0.0,0.0,1.0,0.0,100965138
0.2382,0.161,0.59,0.249,84142810
0.0,0.0,1.0,0.0,79065589
0.4451,0.051,0.848,0.101,75673596
-0.1027,1.0,0.0,0.0,73644226
-0.1027,0.15,0.707,0.143,69353208
0.0,0.0,1.0,0.0,68024583
-0.765,0.375,0.625,0.0,67861012
-0.3506,0.245,0.552,0.203,67788357
0.0,0.0,1.0,0.0,67606309
0.0772,0.0,0.933,0.067,67581731
-0.3919,0.134,0.786,0.08,67467644
0.0,0.0,1.0,0.0,67186082
0.926,0.0,0.718,0.282,66939686
-0.1154,0.079,0.921,0.0,66853401
-0.5267,0.097,0.903,0.0,66117301
0.0,0.0,1.0,0.0,65381519
-0.7409,0.288,0.617,0.095,64857559
0.631,0.084,0.731,0.185,64643950
0.0,0.0,1.0,0.0,64097609
-0.4939,0.186,0.814,0.0,63779164
0.4479,0.0,0.754,0.246,63538483
0.1779,0.081,0.814,0.104,63024966
0.4927,0.0,0.79,0.21,62900954
-0.5574,0.231,0.769,0.0,62151997
0.6926,0.186,0.576,0.238,61520294
0.7514,0.185,0.445,0.37,61267946
-0.5167,0.153,0.728,0.119,61263075
0.9224,0.026,0.734,0.24,61252600
0.7247,0.0,0.888,0.112,57332215
0.0,0.0,1.0,0.0,56585450
0.9393,0.0,0.352,0.648,55556332
0.5574,0.199,0.471,0.33,55417902
-0.5136,0.147,0.853,0.0,55053478
0.9545,0.0,0.584,0.416,54905250
0.8578,0.0,0.458,0.542,54847028
0.2382,0.0,0.822,0.178,54784308
0.3182,0.0,0.777,0.223,54464860
0.3612,0.0,0.848,0.152,54460877
-0.6908,0.29,0.612,0.098,54422669
0.25,0.129,0.742,0.129,54056996
0.8975,0.0,0.649,0.351,51738812
-0.8151,0.299,0.569,0.132,51149794
0.9935,0.013,0.646,0.341,51019151
-0.4767,0.383,0.617,0.0,50825352
-0.8352,0.127,0.784,0.089,50664242
-0.4767,0.279,0.721,0.0,50621866
0.8925,0.043,0.729,0.228,50587292
0.975,0.014,0.741,0.244,50570055
0.8793,0.136,0.619,0.245,50536473
0.2263,0.0,0.881,0.119,50535283
0.2263,0.106,0.749,0.145,50489856
-0.0772,0.095,0.828,0.077,50457522
-0.9641,0.191,0.67,0.139,50422630
0.9894,0.126,0.697,0.178,50417481
0.8118,0.096,0.741,0.162,50268013
0.9337,0.02,0.7,0.28,50167864
0.9115,0.129,0.634,0.238,50045211
-0.296,0.324,0.368,0.309,50021914
0.9427,0.052,0.71,0.238,49954223
0.9402,0.0,0.733,0.267,49949835
-0.3071,0.068,0.932,0.0,49947216
0.6935,0.135,0.48,0.385,49947001
0.8003,0.061,0.834,0.105,49919199
0.1027,0.083,0.804,0.114,49896013
0.0557,0.174,0.636,0.191,117693184
0.3357,0.129,0.713,0.158,106270165
0.9582,0.033,0.774,0.193,73722769
0.9908,0.046,0.784,0.17,61738642
-0.7061,0.188,0.7,0.111,51078520
0.0516,0.125,0.739,0.136,49069884
-0.8331,0.317,0.683,0.0,37606373
0.868,0.128,0.716,0.156,90003977
-0.9848,0.246,0.607,0.146,89961928
0.9678,0.11,0.702,0.188,89917608
-0.0471,0.133,0.736,0.131,51216486
0.4939,0.0,0.738,0.262,40815760
0.9892,0.123,0.655,0.223,41024686
0.8154,0.0,0.682,0.318,41893990
-0.4027,0.188,0.7,0.112,38114088
0.9794,0.11,0.665,0.225,34315025
0.9372,0.043,0.792,0.165,34312478
0.949,0.084,0.737,0.178,44452687
0.3352,0.118,0.753,0.128,45491193
-0.3425,0.126,0.753,0.122,45482334
0.5719,0.0,0.852,0.148,36030822
0.9149,0.041,0.647,0.312,35037020
0.7506,0.0,0.584,0.416,34792579
0.1538,0.167,0.639,0.194,34624112
0.3804,0.0,0.809,0.191,34503514
0.7717,0.0,0.511,0.489,34499655
0.8519,0.0,0.458,0.542,34343010
0.1154,0.0,0.917,0.083,34324498
0.8405,0.072,0.688,0.24,34316382
0.6857,0.0,0.639,0.361,34310227
0.9325,0.056,0.403,0.54,34272782
0.9593,0.024,0.683,0.293,34270889
0.9209,0.052,0.688,0.26,34265776
0.9023,0.071,0.712,0.217,34238265
0.5696,0.0,0.861,0.139,34227365
0.8225,0.0,0.612,0.388,34225484
-0.7552,0.214,0.657,0.129,34215081
0.7876,0.0,0.815,0.185,34208822
0.9118,0.018,0.803,0.179,34196925
0.9779,0.031,0.649,0.32,34196301
0.946,0.054,0.773,0.172,34181702
0.9011,0.06,0.675,0.265,34161150
0.5267,0.066,0.773,0.16,34160829
0.6588,0.0,0.672,0.328,34160488
0.9805,0.0,0.547,0.453,34159593
0.5499,0.0,0.785,0.215,34154234
0.811,0.0,0.741,0.259,34152606
0.959,0.068,0.811,0.121,35979410
0.8378,0.057,0.823,0.12,68529405
0.8769,0.085,0.724,0.191,71769438
0.0,0.0,1.0,0.0,42880680
0.0,0.0,1.0,0.0,42059926
0.0,0.0,1.0,0.0,42016962
0.5719,0.1,0.733,0.166,36390789
0.0,0.0,1.0,0.0,117328354
0.9565,0.0,0.607,0.393,114156322
0.5837,0.0,0.442,0.558,113602094
0.4019,0.0,0.769,0.231,113498090
-0.8889,0.267,0.641,0.093,113445991
0.0,0.0,1.0,0.0,112454764
0.0,0.0,1.0,0.0,111205926
0.0,0.0,1.0,0.0,102365432
0.9794,0.075,0.812,0.113,101983815
0.5938,0.115,0.753,0.132,99071117
0.936,0.047,0.599,0.354,98169761
0.4404,0.0,0.707,0.293,97620912
-0.9847,0.203,0.724,0.073,97545471
0.9233,0.087,0.798,0.115,96414638
0.9787,0.0,0.57,0.43,95490647
0.913,0.044,0.688,0.267,95181715
0.8634,0.079,0.793,0.127,94678613
0.8908,0.067,0.593,0.34,94010120
-0.9312,0.235,0.7,0.065,93825949
-0.5423,0.778,0.222,0.0,92943094
-0.7404,0.398,0.602,0.0,92893660
0.9775,0.04,0.725,0.235,92765814
-0.9078,0.121,0.819,0.06,92267782
0.25,0.164,0.522,0.313,92127448
0.917,0.066,0.757,0.177,89664560
0.4927,0.0,0.775,0.225,89014344
0.5962,0.021,0.882,0.097,88539565
0.7604,0.096,0.692,0.212,87626105
-0.7783,0.298,0.702,0.0,87599762
0.4691,0.061,0.785,0.154,84708471
-0.4767,0.437,0.563,0.0,84228878
-0.4767,0.279,0.721,0.0,84035896
0.7684,0.0,0.712,0.288,83419311
0.4215,0.0,0.641,0.359,82844637
-0.1561,0.121,0.766,0.114,81418347
-0.7184,0.227,0.683,0.09,78567714
-0.3384,0.288,0.487,0.226,78119164
-0.9598,0.14,0.797,0.062,77015321
0.8176,0.0,0.541,0.459,76332561
-0.7345,0.292,0.708,0.0,75500854
-0.0067,0.092,0.836,0.072,75407291
0.8798,0.057,0.821,0.123,75076955
0.7834,0.068,0.834,0.098,73684429
-0.91,0.385,0.615,0.0,72882547
-0.2732,0.148,0.733,0.119,72514886
0.7964,0.0,0.559,0.441,72031941
-0.4234,0.156,0.739,0.106,71922383
0.5488,0.098,0.657,0.244,71541110
-0.3818,0.245,0.755,0.0,71097620
0.0,0.0,1.0,0.0,70662400
-0.976,0.137,0.784,0.079,70427676
0.9602,0.059,0.742,0.199,70313023
-0.9537,0.132,0.76,0.108,70301468
0.8507,0.053,0.822,0.124,70124017
0.0258,0.118,0.76,0.122,70080692
0.6249,0.0,0.549,0.451,70019242
-0.9824,0.124,0.805,0.071,69533434
0.2171,0.122,0.744,0.134,69335890
-0.5812,0.742,0.258,0.0,69293018
0.9812,0.099,0.639,0.262,68803838
-0.8376,0.3,0.556,0.144,67819260
0.0192,0.115,0.766,0.12,67768164
-0.9326,0.193,0.694,0.113,67059507
0.6192,0.0,0.842,0.158,65454289
0.1189,0.069,0.847,0.084,65355976
0.8869,0.041,0.827,0.132,65298594
0.8306,0.0,0.563,0.437,64858304
0.9584,0.064,0.784,0.152,64637352
0.9577,0.0,0.729,0.271,64270372
0.8342,0.033,0.89,0.077,63934833
0.6705,0.114,0.69,0.196,63172861
0.1779,0.0,0.925,0.075,63160618
-0.1531,0.227,0.584,0.188,62471023
0.8676,0.0,0.363,0.637,62003066
0.9042,0.071,0.771,0.157,61914429
-0.3255,0.293,0.448,0.259,61719860
0.1134,0.073,0.849,0.078,61662577
-0.6459,0.142,0.723,0.136,61587886
-0.9823,0.141,0.8,0.059,61560267
0.9931,0.037,0.792,0.171,61113762
-0.9845,0.215,0.69,0.094,60382468
0.9698,0.04,0.832,0.128,60362473
0.9497,0.059,0.698,0.244,59752671
0.5106,0.0,0.233,0.767,59726243
0.7535,0.0,0.893,0.107,58352875
-0.8484,0.202,0.671,0.127,57848994
0.8311,0.022,0.784,0.194,57639076
-0.7351,0.756,0.244,0.0,57478586
0.9337,0.036,0.814,0.151,57394305
0.9732,0.0,0.672,0.328,57265591
0.986,0.067,0.774,0.16,57261508
0.998,0.102,0.706,0.192,56961406
0.4404,0.0,0.707,0.293,56872300
0.6236,0.097,0.777,0.126,56141992
0.7184,0.0,0.0,1.0,55152149
0.9947,0.061,0.723,0.216,54814326
0.6249,0.0,0.328,0.672,54637121
-0.9477,0.154,0.75,0.096,54587961
0.9984,0.075,0.717,0.208,54331250
-0.7096,0.23,0.626,0.144,54043998
0.8248,0.071,0.684,0.245,52487935
-0.6486,0.272,0.638,0.089,51534655
0.8514,0.023,0.852,0.125,51350773
0.9933,0.035,0.698,0.268,51228750
0.9005,0.078,0.76,0.162,50771442
0.8497,0.0,0.8,0.2,50142322
0.3384,0.065,0.861,0.074,49963227
0.6187,0.06,0.843,0.096,49904822
0.9247,0.133,0.652,0.215,49682050
0.9614,0.0,0.745,0.255,49674272
-0.0772,0.108,0.788,0.104,49244185
0.8074,0.0,0.546,0.454,48792435
-0.4767,0.608,0.392,0.0,48700156
0.8402,0.0,0.429,0.571,48481449
-0.5844,0.138,0.766,0.096,48373269
0.7495,0.073,0.802,0.125,48371271
0.807,0.0,0.774,0.226,46450687
0.0,0.0,1.0,0.0,46405943
0.9965,0.104,0.733,0.163,45720324
0.9569,0.051,0.81,0.138,45550226
0.7607,0.081,0.687,0.231,45473352
-0.0821,0.105,0.816,0.08,44990356
0.9986,0.073,0.731,0.196,44620576
-0.1027,0.125,0.775,0.1,44560639
0.4307,0.097,0.794,0.109,44539042
0.9812,0.034,0.753,0.214,44537506
0.9498,0.045,0.808,0.148,44536617
-0.8591,0.277,0.674,0.049,44536400
-0.9711,0.262,0.687,0.051,44526518
0.9918,0.009,0.749,0.242,44492044
0.7989,0.061,0.727,0.212,44365862
0.9774,0.064,0.756,0.18,44319725
-0.9569,0.154,0.732,0.114,44316600
0.7783,0.0,0.536,0.464,44092818
0.3015,0.114,0.75,0.136,43953953
0.9788,0.044,0.804,0.152,43906566
0.9621,0.0,0.652,0.348,43770326
-0.8592,0.072,0.869,0.059,43677718
0.444,0.033,0.847,0.12,43651390
0.34,0.285,0.493,0.222,43613447
0.0258,0.095,0.789,0.116,43413950
0.8519,0.0,0.194,0.806,43102709
-0.9931,0.221,0.765,0.014,42930633
0.9828,0.028,0.712,0.26,42904957
0.9628,0.103,0.771,0.126,42806811
0.9819,0.067,0.835,0.098,42745085
0.9449,0.111,0.613,0.277,42500067
-0.8154,0.128,0.827,0.045,42482862
0.9692,0.0,0.687,0.313,42455333
0.9912,0.0,0.617,0.383,42440588
0.9094,0.065,0.791,0.144,42416861
0.9953,0.068,0.733,0.199,42402296
0.9859,0.089,0.738,0.173,42371511
-0.8783,0.392,0.533,0.075,42319457
-0.1189,0.116,0.757,0.126,42301194
-0.5267,0.049,0.911,0.041,42286087
-0.6187,0.182,0.653,0.165,42279606
0.91,0.026,0.758,0.216,42263348
0.891,0.075,0.718,0.207,42250905
-0.8428,0.137,0.776,0.087,42246382
0.9325,0.016,0.858,0.126,42243881
0.9696,0.069,0.792,0.139,42232295
0.8794,0.071,0.77,0.159,42227365
-0.1027,0.069,0.868,0.063,42223288
0.9131,0.0,0.833,0.167,42221602
0.8939,0.082,0.697,0.221,42218535
0.9847,0.086,0.783,0.131,42217737
-0.8421,0.099,0.83,0.072,42214833
-0.9506,0.413,0.587,0.0,42214292
-0.9375,0.13,0.744,0.126,84739451
0.9575,0.087,0.737,0.176,72766747
0.659,0.0,0.866,0.134,54748274
0.561,0.07,0.859,0.071,50099261
-0.5566,0.193,0.749,0.058,44249540
0.7607,0.17,0.539,0.291,43899674
-0.8121,0.204,0.677,0.119,42457504
-0.7998,0.213,0.634,0.153,39595425
0.6249,0.0,0.806,0.194,61438951
-0.5407,0.048,0.929,0.022,41258533
-0.8499,0.186,0.745,0.069,71695590
0.9716,0.046,0.837,0.117,98596340
-0.2973,0.222,0.66,0.118,76887195
0.8807,0.052,0.801,0.147,76680219
0.9169,0.0,0.727,0.273,76557221
-0.5994,0.218,0.782,0.0,76545701
0.6369,0.0,0.909,0.091,39593131
0.6918,0.053,0.83,0.117,39551524
-0.543,0.116,0.844,0.04,39185081
0.0,0.0,1.0,0.0,36228903
-0.9987,0.167,0.762,0.071,79690276
-0.8698,0.496,0.504,0.0,81535014
-0.9886,0.133,0.767,0.1,156516551
0.5106,0.0,0.708,0.292,42732993
-0.9697,0.273,0.628,0.099,34015551
0.7796,0.075,0.663,0.263,44594602
0.5859,0.0,0.818,0.182,104464590
-0.4218,0.12,0.829,0.051,98762603
0.1331,0.166,0.685,0.149,94680460
0.9043,0.06,0.832,0.108,94062745
-0.9561,0.129,0.802,0.069,90657371
-0.4816,0.183,0.674,0.143,88685658
0.3845,0.082,0.706,0.212,65452232
0.1692,0.12,0.764,0.116,54965291
0.6177,0.05,0.837,0.113,54808819
0.5934,0.112,0.774,0.114,54215558
0.987,0.099,0.723,0.179,51078652
0.6136,0.088,0.758,0.154,50480368
0.8221,0.077,0.716,0.207,50341729
-0.1154,0.037,0.933,0.03,50156676
0.0,0.0,1.0,0.0,50125942
0.9926,0.079,0.758,0.164,49972784
0.631,0.0,0.861,0.139,49959372
-0.7269,0.209,0.689,0.102,49660723
0.9897,0.132,0.651,0.217,41899889
0.9743,0.062,0.736,0.202,41770253
0.9853,0.059,0.642,0.299,36463113
0.507,0.107,0.78,0.113,34374696
0.0,0.0,1.0,0.0,44735033
0.9754,0.105,0.724,0.171,44558376
0.9974,0.091,0.744,0.165,44322688
0.9535,0.077,0.832,0.091,44011452
-0.3935,0.318,0.682,0.0,43867387
0.4929,0.093,0.729,0.178,43862898
0.9974,0.089,0.683,0.228,43743407
-0.5857,0.167,0.73,0.103,43729438
-0.6847,0.146,0.718,0.136,43709116
0.9771,0.015,0.772,0.213,43708936
0.4019,0.0,0.828,0.172,43699978
0.8678,0.036,0.774,0.19,43650200
0.9584,0.077,0.761,0.162,43647295
0.954,0.102,0.734,0.164,43647099
0.6919,0.117,0.759,0.124,43642693
0.9944,0.081,0.754,0.165,43635325
0.8316,0.059,0.782,0.159,43630239
-0.5423,0.304,0.696,0.0,43616531
0.1027,0.0,0.964,0.036,43598892
0.9661,0.078,0.785,0.136,43538786
-0.7845,0.191,0.678,0.131,43534277
0.9935,0.074,0.756,0.17,43533259
-0.7264,0.196,0.718,0.086,43533061
0.1243,0.216,0.55,0.235,43532241
0.9899,0.098,0.776,0.126,43531453
0.5005,0.154,0.575,0.27,43530843
0.8265,0.106,0.745,0.149,43530658
0.8462,0.014,0.845,0.141,43530441
0.9986,0.054,0.818,0.127,43529809
0.4325,0.12,0.742,0.138,43526671
0.9768,0.0,0.828,0.172,43515860
0.9419,0.072,0.678,0.25,43513651
0.3338,0.165,0.617,0.218,43509160
0.9927,0.067,0.803,0.129,43494562
0.9236,0.069,0.728,0.202,43490124
-0.6486,0.261,0.739,0.0,102911351
-0.9365,0.156,0.785,0.059,44656115
0.3156,0.116,0.735,0.149,40731686
-0.1531,0.108,0.804,0.087,36498563
0.4588,0.0,0.942,0.058,36488871
-0.2755,0.345,0.655,0.0,36397656
0.0129,0.046,0.906,0.047,36283508
0.8338,0.022,0.821,0.156,126898780
-0.5043,0.321,0.679,0.0,88854040
-0.8424,0.601,0.399,0.0,73592140
0.9209,0.0,0.856,0.144,71998923
0.8925,0.038,0.823,0.139,71768274
0.9744,0.097,0.572,0.331,60718344
0.6597,0.0,0.81,0.19,54128846
0.3818,0.0,0.886,0.114,49717199
-0.3753,0.151,0.849,0.0,49653404
0.0,0.0,1.0,0.0,49651499
0.8085,0.172,0.362,0.466,49330306
-0.0274,0.094,0.817,0.089,38513388
0.6802,0.092,0.791,0.117,41764997
0.3977,0.11,0.746,0.143,41744106
0.4588,0.0,0.852,0.148,161277438
0.7312,0.088,0.793,0.119,158357036
0.3983,0.135,0.661,0.204,156777484
0.9319,0.082,0.7,0.218,154749886
0.2508,0.08,0.833,0.087,153989722
0.397,0.076,0.791,0.133,153776145
-0.34,0.151,0.754,0.095,153626197
0.7096,0.17,0.541,0.29,152287413
0.233,0.101,0.764,0.134,150387068
0.2023,0.297,0.254,0.449,149305559
-0.9827,0.144,0.793,0.062,149051475
0.6602,0.099,0.776,0.125,148371653
0.9938,0.056,0.786,0.158,147614087
-0.8052,0.17,0.701,0.129,147473845
0.7003,0.0,0.0,1.0,146831753
-0.5106,0.15,0.787,0.063,146562765
0.9863,0.042,0.752,0.205,145944083
0.0,0.0,1.0,0.0,145677992
0.8621,0.059,0.842,0.099,144831994
-0.4019,0.278,0.722,0.0,144802492
0.0516,0.077,0.839,0.084,142273185
0.0,0.0,1.0,0.0,138369297
0.9024,0.04,0.817,0.142,138306263
-0.807,0.235,0.685,0.079,136798701
0.5542,0.067,0.826,0.107,135122487
0.9244,0.117,0.694,0.189,133693220
0.5106,0.0,0.845,0.155,132968806
0.9511,0.069,0.703,0.228,131766120
0.5859,0.0,0.455,0.545,131478582
0.1695,0.064,0.837,0.099,131303551
-0.4391,0.159,0.767,0.074,128608687
0.7053,0.09,0.801,0.109,127481367
-0.5386,0.156,0.783,0.061,125807101
-0.4588,0.063,0.908,0.029,125456523
0.9595,0.025,0.774,0.201,125157904
0.6757,0.014,0.926,0.061,125089083
0.9959,0.087,0.734,0.178,124828333
0.5492,0.101,0.777,0.122,124560324
0.9856,0.085,0.777,0.138,124300172
0.7402,0.0,0.858,0.142,124287017
-0.1913,0.056,0.885,0.058,124267731
-0.3593,0.154,0.699,0.147,115094650
0.5536,0.09,0.805,0.104,105949720
0.428,0.046,0.871,0.084,102415061
0.8604,0.0,0.698,0.302,100582804
0.0,0.0,1.0,0.0,100457516
0.6725,0.076,0.791,0.133,100240240
0.12,0.097,0.787,0.116,99961663
-0.4329,0.074,0.907,0.019,99068140
0.128,0.085,0.772,0.143,99034465
0.0,0.0,1.0,0.0,98641223
0.0,0.0,1.0,0.0,98639102
-0.5423,0.185,0.751,0.064,96555648
0.8555,0.0,0.574,0.426,96375379
-0.4767,0.205,0.795,0.0,95882092
0.9844,0.038,0.778,0.184,95779329
-0.7793,0.114,0.805,0.08,95418460
-0.2755,0.232,0.768,0.0,95217278
0.7506,0.12,0.537,0.343,95036447
-0.4653,0.366,0.634,0.0,95034257
-0.7506,0.192,0.808,0.0,94835595
-0.7469,0.204,0.739,0.057,94796161
-0.6998,0.345,0.655,0.0,94449706
-0.6801,0.168,0.761,0.071,94374500
0.0502,0.145,0.723,0.133,94372264
0.6025,0.046,0.823,0.132,94349291
0.6482,0.085,0.797,0.118,94336111
0.8449,0.0,0.676,0.324,94242837
0.5994,0.087,0.802,0.11,94225878
-0.4141,0.138,0.783,0.078,91777029
0.2732,0.0,0.656,0.344,90614957
-0.2568,0.134,0.733,0.133,90589649
0.7411,0.103,0.702,0.195,89391706
0.9615,0.0,0.857,0.143,89388415
0.9765,0.047,0.822,0.13,89375884
0.9911,0.063,0.792,0.145,89213061
0.8739,0.0,0.715,0.285,89110045
0.3182,0.101,0.712,0.187,89062065
0.8816,0.08,0.823,0.097,89060953
-0.4767,0.147,0.853,0.0,89023928
0.8858,0.0,0.512,0.488,88964653
0.8095,0.028,0.788,0.184,88863478
0.7578,0.081,0.807,0.112,88658326
-0.8184,0.099,0.873,0.028,88434560
0.5922,0.093,0.79,0.116,87677355
0.4759,0.088,0.817,0.094,86963624
0.6759,0.099,0.762,0.14,86951634
-0.9131,0.206,0.695,0.099,86793830
0.9645,0.05,0.701,0.248,86478309
-0.1025,0.174,0.634,0.192,86466749
0.2975,0.044,0.88,0.076,86434711
0.8012,0.0,0.605,0.395,86419172
-0.5267,0.123,0.833,0.043,86298358
0.3624,0.093,0.816,0.09,85910163
0.0,0.0,1.0,0.0,85634503
-0.2584,0.127,0.873,0.0,85482355
0.4939,0.0,0.856,0.144,85353645
0.9946,0.063,0.82,0.116,85174682
-0.3871,0.1,0.812,0.088,84924983
0.9868,0.018,0.779,0.203,83972664
-0.5859,0.226,0.774,0.0,83905309
0.9987,0.0,0.773,0.227,83676648
0.6255,0.079,0.816,0.105,83634291
0.9993,0.033,0.8,0.167,83607366
-0.9145,0.129,0.807,0.064,83265671
0.285,0.123,0.759,0.118,82778913
0.9648,0.095,0.777,0.129,82327339
0.8912,0.154,0.63,0.215,82305948
-0.0068,0.078,0.858,0.063,82289880
-0.5,0.191,0.809,0.0,81874891
0.0,0.0,1.0,0.0,81648808
0.4588,0.063,0.825,0.112,81478963
-0.586,0.177,0.72,0.103,81054024
-0.3626,0.129,0.767,0.104,80974686
0.0,0.0,1.0,0.0,78449030
0.9558,0.05,0.792,0.158,78325962
0.5767,0.102,0.721,0.177,78158454
0.0,0.0,1.0,0.0,78060166
0.9169,0.0,0.719,0.281,77928946
-0.7159,0.135,0.767,0.098,77612812
0.0,0.0,1.0,0.0,77599875
0.403,0.136,0.731,0.134,77578399
-0.3182,0.126,0.874,0.0,77375179
-0.5442,0.266,0.641,0.093,77352864
0.9629,0.102,0.772,0.126,77169275
0.8775,0.023,0.869,0.109,77120597
0.2382,0.0,0.822,0.178,76983681
0.8591,0.0,0.812,0.188,76842853
0.8403,0.087,0.715,0.198,76550400
0.9835,0.048,0.826,0.127,76284655
0.7884,0.126,0.699,0.175,76093980
0.9971,0.084,0.753,0.163,75788915
0.9831,0.043,0.733,0.224,75260775
0.983,0.0,0.703,0.297,75191465
0.4865,0.251,0.279,0.471,75186487
-0.7542,0.2,0.763,0.037,75135588
0.6249,0.069,0.831,0.1,75064912
0.4864,0.094,0.741,0.165,75059948
-0.8402,0.113,0.887,0.0,75051493
0.9823,0.067,0.808,0.124,75029271
-0.53,0.12,0.88,0.0,75016940
0.9887,0.023,0.636,0.341,75014322
