compound,neg,neu,pos,recommendationid,length,readability_score
0.0,0.0,1.0,0.0,144214872,1.322219294733919,100.0
-0.4404,0.42,0.58,0.0,144213067,1.462397997898956,100.0
0.9792,0.0,0.827,0.173,144127674,2.950851458888546,54.35339285714289
0.5574,0.169,0.438,0.394,143973247,1.6989700043360183,100.0
0.9841,0.029,0.782,0.189,143790303,3.0652061280543115,68.90058823529414
0.8313,0.0,0.729,0.271,143737490,2.045322978786657,92.17119565217394
0.6369,0.0,0.802,0.198,143719070,2.0681858617461617,81.13641304347829
-0.1779,0.093,0.81,0.097,143704228,2.5502283530550938,50.28545454545456
0.6046,0.083,0.79,0.127,143680297,2.674861140737811,55.866354430379744
0.7184,0.052,0.694,0.254,143660539,2.1553360374650614,78.2137931034483
0.9001,0.0,0.389,0.611,143585288,1.724275869600789,100.0
0.0,0.0,1.0,0.0,143579656,1.3979400086720375,100.0
-0.1027,1.0,0.0,0.0,143558760,0.4771212547196624,100.0
0.9957,0.018,0.805,0.177,143464081,3.2650537885040145,64.94124260355031
0.7231,0.063,0.678,0.259,143370017,1.919078092376074,100.0
0.8478,0.066,0.709,0.225,143358432,2.41161970596323,92.43000000000002
0.9975,0.015,0.821,0.163,143352739,3.3832766504076504,70.92269508874075
0.0,0.0,1.0,0.0,143330471,1.7481880270062005,100.0
0.8051,0.065,0.67,0.265,143322379,2.143014800254095,46.60500000000002
0.8539,0.0,0.626,0.374,143301196,1.9030899869919435,100.0
0.4404,0.092,0.667,0.241,143231144,1.977723605288848,100.0
0.2382,0.0,0.755,0.245,143216375,1.591064607026499,100.0
0.4019,0.0,0.0,1.0,143137665,0.4771212547196624,100.0
0.0,0.0,1.0,0.0,143046692,1.4771212547196624,100.0
-0.296,0.355,0.645,0.0,142835094,1.414973347970818,100.0
0.9421,0.03,0.592,0.378,142738820,2.2095150145426303,93.31401960784316
0.9946,0.054,0.715,0.231,142671459,3.1267805770120085,74.51941530054647
0.079,0.112,0.752,0.136,142667167,2.4727564493172123,30.842173913043496
0.9472,0.0,0.814,0.186,142638585,2.5854607295085006,81.33387012987015
0.9977,0.045,0.736,0.219,142606065,3.466422722433792,32.668092701961626
0.5106,0.0,0.0,1.0,142547135,0.4771212547196624,100.0
0.0,0.0,0.0,0.0,142533420,0.0,100.0
0.0,0.0,1.0,0.0,142518089,0.7781512503836435,100.0
-0.9451,0.235,0.682,0.083,142510068,2.600972895686748,51.57928082191784
0.9525,0.104,0.701,0.196,142488275,2.9758911364017924,68.7416144200627
0.1027,0.06,0.865,0.075,142333598,2.133538908370217,79.09150000000001
0.9141,0.095,0.633,0.272,142331740,2.521138083704036,69.59336206896553
0.612,0.103,0.685,0.212,142307400,2.198657086954422,61.890000000000015
0.765,0.0,0.784,0.216,142187160,2.1789769472931693,63.486153846153854
0.1531,0.0,0.0,1.0,142109025,0.3010299956639811,100.0
0.6808,0.0,0.0,1.0,141922943,0.9030899869919434,100.0
0.8455,0.0,0.381,0.619,141683149,1.591064607026499,100.0
0.0,0.0,1.0,0.0,141658063,0.9030899869919434,100.0
0.0,0.0,1.0,0.0,141655635,2.2095150145426303,47.10548387096776
0.8512,0.071,0.809,0.12,141638763,3.191171455728558,64.5067342413684
0.9245,0.039,0.669,0.292,141578614,2.332438459915605,66.7853488372093
0.0,0.0,1.0,0.0,141517211,1.9138138523837167,100.0
-0.2411,0.141,0.859,0.0,141510925,1.8808135922807911,100.0
0.6213,0.0,0.632,0.368,141503188,1.6434526764861872,100.0
0.9993,0.081,0.737,0.182,141438368,3.7780064614235074,69.32631299734749
0.7964,0.0,0.677,0.323,141331372,2.049218022670181,59.63500000000003
0.9118,0.0,0.284,0.716,141322758,1.724275869600789,100.0
0.9531,0.053,0.431,0.515,141251696,2.071882007306125,76.55600000000001
0.5562,0.0,0.218,0.782,141251084,0.9542425094393248,100.0
0.4588,0.175,0.569,0.256,141113981,1.977723605288848,100.0
0.6808,0.0,0.714,0.286,141102441,1.869231719730976,100.0
0.9638,0.0,0.691,0.309,141085529,2.4149733479708178,98.23580459770116
-0.4215,0.355,0.455,0.191,141048928,1.6020599913279625,100.0
0.9593,0.058,0.806,0.136,141023160,3.057666103909829,69.4282770435634
0.0,0.0,1.0,0.0,141019225,1.0791812460476249,100.0
0.9956,0.077,0.807,0.116,140983908,3.8611160441613945,-566.1763793103447
-0.6901,0.426,0.574,0.0,140876342,1.89209460269048,100.0
0.6369,0.0,0.417,0.583,140777076,1.2787536009528289,100.0
-0.9944,0.235,0.654,0.111,140772873,3.2161659022859928,76.06445945945948
0.8313,0.033,0.81,0.157,140545416,2.549003262025788,72.84798913043481
-0.8066,0.23,0.77,0.0,140519355,2.255272505103306,60.12142857142858
0.296,0.0,0.0,1.0,140472724,0.3010299956639811,100.0
0.6696,0.0,0.732,0.268,140460442,1.9493900066449128,100.0
0.1531,0.216,0.539,0.245,140421741,1.863322860120456,100.0
0.8591,0.0,0.558,0.442,140371145,1.8388490907372552,100.0
0.8439,0.0,0.498,0.502,140288387,1.9138138523837167,100.0
0.8785,0.152,0.302,0.546,140221355,1.7993405494535817,100.0
0.4404,0.0,0.256,0.744,140191446,0.9542425094393248,100.0
0.5994,0.063,0.737,0.2,140167173,2.133538908370217,58.42913043478264
0.0,0.0,1.0,0.0,140149754,0.8450980400142567,100.0
0.9001,0.0,0.552,0.448,140023843,2.110589710299249,67.2632142857143
0.9249,0.131,0.673,0.196,140016427,3.117933835039641,62.18921779764324
-0.4767,0.756,0.244,0.0,139902379,1.1139433523068367,100.0
-0.296,0.355,0.645,0.0,139869915,1.3617278360175928,100.0
0.9657,0.023,0.68,0.297,139857454,2.387389826338729,54.10454545454547
0.872,0.0,0.092,0.908,139855572,1.230448921378274,100.0
0.7717,0.0,0.732,0.268,139832454,2.82865989653532,-146.36590909090904
0.7083,0.0,0.901,0.099,139822150,2.5327543789924976,69.59659090909092
0.8957,0.0,0.731,0.269,139629081,2.285557309007773,84.20500000000001
0.5106,0.0,0.476,0.524,139623031,1.1760912590556811,100.0
0.9041,0.106,0.507,0.387,139591943,2.2253092817258624,57.94500000000004
0.0,0.0,1.0,0.0,139582231,0.0,100.0
0.0,0.0,1.0,0.0,139537371,1.3979400086720375,100.0
0.9655,0.057,0.819,0.124,139533087,3.2469906992415494,60.0855036913551
0.9618,0.0,0.613,0.387,139517869,2.320146286111054,69.40300675675678
0.8305,0.0,0.796,0.204,139510564,2.4232458739368075,95.82189473684213
0.0,0.0,1.0,0.0,139472754,0.3010299956639811,100.0
0.0,0.0,1.0,0.0,139446530,1.6812412373755872,100.0
0.7964,0.0,0.576,0.424,139445782,1.7634279935629371,100.0
0.8834,0.0,0.535,0.465,139377292,1.9956351945975497,100.0
0.0,0.0,1.0,0.0,139348230,1.230448921378274,100.0
0.0857,0.153,0.645,0.203,139308919,2.257678574869185,57.49500000000003
-0.1027,0.102,0.824,0.075,139273109,2.401400540781544,71.29400000000003
-0.8153,0.225,0.656,0.12,139265114,2.276461804173244,89.97968992248066
0.4019,0.0,0.526,0.474,139263238,1.380211241711606,100.0
0.8196,0.0,0.814,0.186,139254368,2.3138672203691533,60.9639285714286
0.0258,0.138,0.719,0.144,139205716,1.8388490907372552,100.0
0.7996,0.0,0.359,0.641,139146562,1.380211241711606,100.0
0.5106,0.041,0.868,0.091,139110130,2.5327543789924976,53.99500000000003
0.0,0.0,1.0,0.0,139054018,0.9542425094393248,100.0
-0.628,0.241,0.759,0.0,139041978,1.7993405494535817,100.0
0.8462,0.0,0.522,0.478,139015617,1.8195439355418683,100.0
0.7579,0.0,0.133,0.867,139013471,1.1139433523068367,100.0
0.5106,0.0,0.769,0.231,138979143,1.7558748556724912,100.0
0.4404,0.0,0.256,0.744,138966488,0.9542425094393248,100.0
-0.3025,0.249,0.534,0.218,138886026,2.2329961103921536,45.86583333333337
0.9372,0.028,0.671,0.3,138869425,2.3654879848908994,94.97765700483096
0.0,0.0,1.0,0.0,138611845,0.9542425094393248,100.0
0.7125,0.0,0.448,0.552,138565566,1.380211241711606,100.0
-0.3536,0.367,0.419,0.214,138558492,1.591064607026499,100.0
0.9458,0.0,0.538,0.462,138499412,2.204119982655925,43.08000000000001
-0.34,0.336,0.429,0.236,138391434,1.5314789170422551,100.0
0.4215,0.236,0.338,0.426,138357959,1.57978359661681,100.0
0.5106,0.0,0.602,0.398,138332200,1.4771212547196624,100.0
0.7948,0.07,0.733,0.197,138246704,2.3891660843645326,85.10875
0.0,0.0,1.0,0.0,138246617,0.9542425094393248,100.0
0.9936,0.081,0.771,0.148,138166229,3.534660575828444,67.84189201249443
-0.6145,0.428,0.388,0.184,138146264,1.7923916894982537,100.0
0.0,0.0,1.0,0.0,138037930,0.3010299956639811,100.0
0.9678,0.0,0.434,0.566,138024749,2.1398790864012365,49.54272727272729
-0.7487,0.17,0.785,0.045,137970505,2.401400540781544,81.90214285714288
0.54,0.0,0.668,0.332,137962112,1.5440680443502754,100.0
0.0,0.0,1.0,0.0,137922360,1.5440680443502754,100.0
0.0,0.0,1.0,0.0,137812624,1.2787536009528289,100.0
-0.4215,0.033,0.967,0.0,137795312,2.909556029241175,-24.450803249097437
0.5106,0.0,0.879,0.121,137662742,2.096910013008056,93.47266666666668
0.8588,0.0,0.345,0.655,137602693,1.6127838567197357,100.0
0.6597,0.0,0.769,0.231,137546921,1.9542425094393248,100.0
0.9992,0.045,0.751,0.204,137472315,3.530711837981656,-16.47382933533231
0.6808,0.0,0.616,0.384,137351609,1.6812412373755872,100.0
0.0,0.0,1.0,0.0,137316871,1.0,100.0
0.8248,0.0,0.481,0.519,137297874,1.863322860120456,100.0
0.1779,0.157,0.611,0.231,137255715,1.9912260756924949,100.0
0.6705,0.0,0.744,0.256,137211190,1.9138138523837167,100.0
0.9889,0.053,0.655,0.292,137148076,2.7937903846908183,69.27754237288138
0.4003,0.0,0.942,0.058,137145426,2.408239965311849,61.797500000000014
0.5106,0.0,0.0,1.0,137089130,0.4771212547196624,100.0
0.8934,0.0,0.085,0.915,137045245,1.3617278360175928,100.0
0.7964,0.0,0.664,0.336,137012107,1.9030899869919435,100.0
0.9888,0.036,0.73,0.233,136995941,2.9831750720378127,69.97266253869971
0.872,0.0,0.595,0.405,136975231,1.9637878273455551,100.0
-0.3818,0.342,0.658,0.0,136942661,1.414973347970818,100.0
0.4215,0.0,0.417,0.583,136901458,1.0,100.0
-0.7003,0.269,0.6,0.131,136869794,2.3031960574204886,27.514230769230807
0.9335,0.0,0.582,0.418,136724012,2.093421685162235,93.91525641025645
-0.2942,0.059,0.877,0.064,136569697,2.562292864456474,77.49634615384618
0.0,0.0,1.0,0.0,136229465,1.380211241711606,100.0
0.9947,0.033,0.721,0.246,136218799,3.148294097434745,62.70533751962326
0.9806,0.0,0.731,0.269,136179817,2.643452676486187,70.34676744186048
0.4019,0.0,0.0,1.0,136129853,0.4771212547196624,100.0
0.0,0.0,1.0,0.0,136069396,1.301029995663981,100.0
0.6249,0.0,0.494,0.506,136069380,1.5051499783199058,100.0
-0.7316,0.085,0.865,0.051,136039767,3.0141003215196203,82.1806616181746
0.9967,0.036,0.742,0.222,136030437,3.3034120705967416,57.75500000000005
0.7351,0.0,0.53,0.47,135995794,1.716003343634799,100.0
0.9244,0.125,0.655,0.22,135983476,2.847572659142112,70.99435064935068
0.941,0.0,0.683,0.317,135972370,2.2648178230095364,76.4117307692308
0.4927,0.0,0.385,0.615,135934196,1.2041199826559246,100.0
-0.983,0.156,0.787,0.057,135787835,3.1351326513767748,71.44278074866313
0.8856,0.097,0.721,0.182,135780856,2.7972675408307164,-33.14269230769227
0.6249,0.0,0.423,0.577,135758120,1.230448921378274,100.0
0.743,0.0,0.814,0.186,135754244,2.283301228703549,43.39500000000002
0.7076,0.0,0.671,0.329,135571985,1.8260748027008264,100.0
0.886,0.0,0.725,0.275,135353772,2.296665190261531,70.14470588235295
-0.431,0.102,0.898,0.0,135255500,2.110589710299249,79.57576923076925
0.5106,0.0,0.476,0.524,135127978,1.230448921378274,100.0
0.8316,0.0,0.645,0.355,135079202,2.0569048513364723,59.16092105263158
0.2732,0.301,0.291,0.408,134767919,1.3979400086720375,100.0
0.4215,0.0,0.797,0.203,134758921,1.8195439355418683,100.0
0.3612,0.0,0.848,0.152,134714329,2.4756711883244296,-60.464999999999975
0.9908,0.075,0.728,0.197,134690827,3.1562461903973444,53.61622985581002
0.9838,0.065,0.846,0.088,134594804,3.888965344300338,68.58832887700537
0.8608,0.05,0.777,0.173,134510223,2.506505032404872,41.943076923076944
0.6369,0.0,0.417,0.583,134494212,1.1760912590556811,100.0
0.8908,0.0,0.657,0.343,134489426,2.2405492482825995,67.48818181818186
0.4404,0.0,0.58,0.42,134421796,1.462397997898956,100.0
0.3182,0.0,0.0,1.0,134341310,0.6020599913279623,100.0
-0.5719,0.281,0.719,0.0,134334804,1.9493900066449128,100.0
0.8104,0.0,0.418,0.582,134198054,1.724275869600789,100.0
0.4019,0.0,0.426,0.574,134078948,0.9030899869919434,100.0
0.4588,0.0,0.75,0.25,134074532,1.6989700043360183,100.0
0.9899,0.013,0.665,0.322,134038633,2.6893088591236203,87.35635204081633
0.4215,0.0,0.0,1.0,133608026,0.6020599913279623,100.0
0.9158,0.0,0.539,0.461,133602434,1.9590413923210928,100.0
0.836,0.0,0.639,0.361,133576998,1.919078092376074,100.0
0.9947,0.033,0.77,0.197,133539801,3.253822438708073,41.71610697492165
0.4215,0.0,0.0,1.0,133449289,0.6020599913279623,100.0
0.915,0.0,0.737,0.263,133443930,2.311753861055754,33.99500000000003
0.0,0.0,1.0,0.0,133430636,1.4771212547196624,100.0
0.0,0.0,1.0,0.0,133413709,1.785329835010767,100.0
0.9705,0.02,0.801,0.179,133401871,2.847572659142112,73.07750000000001
0.3671,0.129,0.716,0.154,133301716,2.4578818967339924,62.17150000000001
0.8481,0.0,0.465,0.535,133262351,1.6901960800285134,100.0
0.0,0.0,1.0,0.0,133225861,0.6989700043360187,100.0
0.6486,0.117,0.575,0.308,133221751,1.8750612633917,100.0
0.5907,0.052,0.797,0.151,133192717,2.2922560713564755,65.94343137254904
0.9054,0.019,0.769,0.212,133088215,2.54282542695918,62.294523809523824
0.8978,0.05,0.864,0.086,133065037,3.306639441024261,50.02670873786407
0.743,0.072,0.746,0.183,133044678,2.4712917110589383,67.93166666666669
0.0,0.0,1.0,0.0,133010190,2.786751422145561,121.22000000000004
0.0,0.0,1.0,0.0,132898393,1.230448921378274,100.0
0.7743,0.08,0.774,0.146,132883673,2.733197265106569,57.071254125412565
0.0,0.0,1.0,0.0,132819436,2.3384564936046046,75.79642857142858
-0.5999,0.165,0.784,0.051,132818564,2.0569048513364723,69.14136363636365
0.0,0.0,1.0,0.0,132816162,1.5314789170422551,100.0
0.8553,0.0,0.598,0.402,132787067,1.9395192526186185,100.0
-0.5583,0.184,0.71,0.106,132720776,2.187520720836463,74.78928571428573
0.9771,0.0,0.766,0.234,132558900,2.6180480967120925,85.86785714285715
0.7964,0.0,0.123,0.877,132515015,1.0,100.0
0.9803,0.054,0.729,0.217,132511234,2.9420080530223127,61.46775000000001
0.398,0.105,0.771,0.124,132499413,3.0305997219659506,55.61985779583546
0.9694,0.0,0.742,0.258,132445840,2.6148972160331345,75.00375000000003
0.0,0.0,1.0,0.0,132332473,1.230448921378274,100.0
0.2732,0.0,0.0,1.0,132304427,0.6020599913279623,100.0
0.4363,0.096,0.77,0.134,132242293,2.2988530764097064,80.67772727272727
0.4199,0.0,0.518,0.482,132222483,1.230448921378274,100.0
-0.7745,0.149,0.794,0.057,132115056,2.537819095073274,25.023076923076943
0.9166,0.0,0.554,0.446,132104495,2.0170333392987803,78.24500000000002
0.9503,0.041,0.758,0.2,132092676,2.717670503002262,70.87083333333335
0.983,0.126,0.704,0.169,132088336,3.557867961568021,72.16451690821258
0.1779,0.21,0.539,0.251,132044010,1.7323937598229684,100.0
0.9846,0.018,0.717,0.265,131929486,2.8208579894397,52.39263513513515
0.9201,0.0,0.561,0.439,131856242,2.1205739312058496,60.95530303030304
0.9682,0.0,0.593,0.407,131830374,2.3502480183341623,52.496578947368434
0.6739,0.0,0.813,0.187,131828620,2.1958996524092336,40.52961538461543
0.5256,0.193,0.542,0.265,131817332,2.220108088040055,46.86300000000003
0.3818,0.0,0.0,1.0,131792306,0.3010299956639811,100.0
0.0,0.0,1.0,0.0,131781228,1.5051499783199058,100.0
-0.89,0.164,0.729,0.106,131696059,2.8981764834976764,84.2940918367347
-0.1847,0.122,0.747,0.131,131631893,2.8280150642239765,71.23897849462368
0.8807,0.075,0.607,0.318,131624304,2.130333768495006,99.71708333333336
-0.1892,0.093,0.848,0.059,131602422,2.602059991327962,49.15710526315792
0.7906,0.117,0.635,0.248,131600429,2.399673721481037,77.75738775510206
0.3016,0.149,0.634,0.216,131574661,2.3502480183341623,104.4715
0.8983,0.075,0.735,0.19,131563645,2.649334858712142,73.72714285714288
0.8453,0.027,0.804,0.169,131548096,2.4345689040341987,70.63150000000002
0.926,0.029,0.628,0.343,131518514,2.340444114840118,70.63166666666669
0.9987,0.077,0.777,0.146,131397201,3.861414918635996,76.36501439652358
0.945,0.0,0.634,0.366,131390415,2.2355284469075487,80.30636363636367
0.9684,0.017,0.741,0.241,131372339,2.511883360978874,87.56103260869567
0.4019,0.0,0.0,1.0,131341350,0.4771212547196624,100.0
0.9354,0.0,0.496,0.504,131310163,2.130333768495006,40.17500000000001
0.9856,0.059,0.761,0.18,131160405,3.120902817614527,54.40588235294119
-0.7253,0.117,0.798,0.085,131103989,2.8561244442423,74.13785714285719
-0.4137,0.107,0.815,0.078,131076536,2.613841821876069,14.649090909090944
-0.1654,0.113,0.771,0.116,131072796,2.6803355134145628,56.119054878048814
0.9466,0.0,0.668,0.332,131055793,2.3364597338485296,51.73219512195125
0.9839,0.028,0.736,0.236,130975697,2.8585371975696385,77.96090909090913
0.6398,0.072,0.806,0.122,130943129,3.0948203803548,71.97065934065935
0.6369,0.0,0.588,0.412,130943021,1.57978359661681,100.0
0.9329,0.043,0.734,0.224,130873332,2.617000341120898,74.29800000000002
0.4019,0.304,0.145,0.551,130810948,1.1461280356782375,100.0
0.9294,0.012,0.843,0.144,130810521,2.655138434811382,68.8316666666667
0.7574,0.0,0.48,0.52,130805742,1.57978359661681,100.0
-0.0258,0.118,0.769,0.113,130760894,1.9956351945975497,100.0
0.5562,0.0,0.582,0.418,130755166,1.301029995663981,100.0
0.9478,0.04,0.554,0.406,130748589,2.143014800254095,81.76666666666668
0.7964,0.0,0.559,0.441,130696971,1.7075701760979365,100.0
-0.3612,0.714,0.286,0.0,130671532,1.041392685158225,100.0
-0.7482,0.204,0.695,0.1,130613678,2.3673559210260184,88.94000000000001
0.9022,0.0,0.498,0.502,130605512,1.845098040014257,100.0
0.5457,0.0,0.57,0.43,130593232,1.57978359661681,100.0
0.8957,0.0,0.835,0.165,130577219,2.5763413502057926,60.8813043478261
0.9343,0.046,0.771,0.182,130497409,2.811575005870593,68.77739130434786
0.8826,0.085,0.719,0.196,130486416,2.683947130751512,84.5553115423902
-0.9179,0.13,0.81,0.06,130468935,2.9434945159061026,61.393636363636375
0.8455,0.0,0.109,0.891,130400996,1.1461280356782375,100.0
0.8515,0.074,0.561,0.365,130398044,2.049218022670181,63.86500000000004
0.0,0.0,1.0,0.0,130318860,0.0,100.0
0.6992,0.135,0.462,0.403,130293695,1.9030899869919435,100.0
0.886,0.0,0.708,0.292,130284715,2.2329961103921536,78.9704761904762
-0.9628,0.28,0.688,0.032,130263119,2.4668676203541096,92.17959039548025
0.128,0.143,0.683,0.174,130197110,1.7923916894982537,100.0
0.6249,0.0,0.594,0.406,130169471,1.6020599913279625,100.0
0.0,0.0,1.0,0.0,130154255,0.4771212547196624,100.0
0.5596,0.129,0.682,0.189,130144180,2.6794278966121188,67.83918181818183
0.6302,0.0,0.368,0.632,130077847,1.4771212547196624,100.0
0.4588,0.0,0.4,0.6,130040351,1.322219294733919,100.0
0.9117,0.0,0.437,0.563,130000860,1.716003343634799,100.0
0.8481,0.035,0.772,0.193,129877004,2.326335860928751,72.9868181818182
0.9729,0.03,0.702,0.267,129828302,2.6424645202421213,76.98300000000003
-0.7395,0.086,0.847,0.067,129816281,3.1267805770120085,76.79031368821295
0.8126,0.0,0.119,0.881,129660289,1.2041199826559246,100.0
0.4404,0.0,0.756,0.244,129633314,1.6720978579357173,100.0
0.8996,0.099,0.687,0.213,129631979,2.6180480967120925,84.15181818181821
0.0,0.0,1.0,0.0,129615272,0.3010299956639811,100.0
0.3182,0.0,0.303,0.697,129580506,0.8450980400142567,100.0
0.4019,0.0,0.597,0.403,129571567,1.2041199826559246,100.0
0.914,0.104,0.634,0.262,129546874,2.401400540781544,88.98830434782612
0.4404,0.0,0.256,0.744,129484620,1.0,100.0
0.0,0.0,1.0,0.0,129435095,0.4771212547196624,100.0
0.4404,0.0,0.734,0.266,129418387,1.6989700043360183,100.0
-0.3182,1.0,0.0,0.0,129392683,0.8450980400142567,100.0
0.9874,0.0,0.513,0.487,129392667,2.408239965311849,73.55500000000002
0.5574,0.0,0.465,0.535,129391240,1.4771212547196624,100.0
-0.3089,0.765,0.235,0.0,129304365,1.230448921378274,100.0
0.8702,0.112,0.625,0.263,129273834,2.442479769064448,81.14769811320758
0.0,0.0,1.0,0.0,129134263,1.0791812460476249,100.0
0.7772,0.0,0.469,0.531,129133006,1.6812412373755872,100.0
0.9944,0.039,0.637,0.324,129116299,2.825426117767823,74.2421055979644
0.5106,0.0,0.0,1.0,129100307,0.4771212547196624,100.0
0.4767,0.0,0.823,0.177,129063168,2.021189299069938,84.8057142857143
0.6369,0.0,0.625,0.375,128987621,1.591064607026499,100.0
0.4404,0.0,0.256,0.744,128943363,1.0,100.0
0.5994,0.0,0.719,0.281,128919637,1.724275869600789,100.0
-0.8225,0.256,0.67,0.074,128870145,2.204119982655925,70.3073529411765
-0.631,0.06,0.94,0.0,128828874,2.663700925389648,66.25727272727273
0.5267,0.0,0.469,0.531,128769401,1.2552725051033058,100.0
0.9572,0.062,0.791,0.147,128754048,3.0476641946015595,59.44367647058826
0.0,0.0,1.0,0.0,128644831,1.5682017240669948,100.0
0.9974,0.053,0.695,0.252,128622141,3.251394850040104,72.86285228721147
-0.7003,0.354,0.457,0.189,128616890,2.0681858617461617,76.83227272727274
0.8271,0.0,0.479,0.521,128562970,1.6901960800285134,100.0
-0.2186,0.201,0.655,0.144,128540043,1.8260748027008264,100.0
-0.8966,0.19,0.653,0.158,128523272,2.777426822389311,90.28654425612054
0.7935,0.0,0.821,0.179,128512258,2.374748346010104,63.71071428571429
0.4404,0.0,0.508,0.492,128495765,1.2041199826559246,100.0
0.0,0.0,1.0,0.0,128465907,0.6989700043360187,100.0
0.0,0.0,1.0,0.0,128414879,1.041392685158225,100.0
0.8481,0.068,0.625,0.307,128252056,2.170261715394957,77.41643678160922
-0.4939,0.186,0.72,0.093,128221860,2.0569048513364723,68.93833333333333
0.7645,0.0,0.664,0.336,128209152,1.8061799739838869,100.0
0.9753,0.054,0.817,0.129,128157439,3.2301933788690453,77.54741561181436
0.8225,0.056,0.803,0.141,128129267,2.672097857935717,79.88039377289378
0.9062,0.0,0.404,0.596,128129003,1.9030899869919435,100.0
0.9259,0.095,0.694,0.211,128122444,2.628388930050312,66.63285140562249
0.6597,0.0,0.185,0.815,128072692,1.0791812460476249,100.0
-0.3182,0.315,0.685,0.0,128060959,1.4771212547196624,100.0
0.3612,0.0,0.762,0.238,128043123,1.6334684555795864,100.0
0.7783,0.0,0.674,0.326,128022637,1.851258348719075,100.0
0.9682,0.0,0.574,0.426,128021223,2.294466226161593,56.61923076923078
0.3564,0.176,0.596,0.228,128019129,2.033423755486949,87.40607142857144
0.8735,0.0,0.734,0.266,128010597,2.283301228703549,84.88885964912284
0.9999,0.0,0.0,1.0,128004993,2.868644438394825,-27.984999999999985
0.0,0.0,1.0,0.0,127954398,0.0,100.0
0.8608,0.0,0.53,0.47,127945933,1.9731278535996983,100.0
0.5478,0.0,0.906,0.094,127936970,2.3344537511509307,41.43461538461538
0.0,0.0,1.0,0.0,127919227,2.385606273598312,33.83000000000001
0.8126,0.0,0.192,0.808,127840526,1.462397997898956,100.0
0.5365,0.0,0.881,0.119,127817253,2.2430380486862944,93.605
-0.5859,0.106,0.894,0.0,127798779,2.2304489213782737,74.72386363636366
0.5859,0.0,0.568,0.432,127787641,1.57978359661681,100.0
0.8873,0.085,0.675,0.24,127708338,2.3654879848908994,49.33
0.4215,0.0,0.263,0.737,127649556,0.9542425094393248,100.0
0.9854,0.058,0.686,0.257,127613298,2.815577748324267,77.10740384615386
0.5562,0.0,0.661,0.339,127577639,1.556302500767287,100.0
0.4404,0.0,0.508,0.492,127523126,1.2552725051033058,100.0
0.7003,0.126,0.455,0.419,127522150,1.8750612633917,100.0
-0.296,0.247,0.517,0.236,127516997,1.716003343634799,100.0
0.1779,0.146,0.662,0.192,127508593,1.8750612633917,100.0
0.4997,0.074,0.692,0.234,127474142,2.004321373782642,66.71862745098042
0.9862,0.032,0.654,0.314,127454411,2.710117365111816,65.558
0.4404,0.0,0.0,1.0,127422601,0.6020599913279623,100.0
0.6588,0.0,0.0,1.0,127401329,0.7781512503836435,100.0
0.0,0.0,1.0,0.0,127391973,0.6989700043360187,100.0
0.0,0.0,1.0,0.0,127346642,1.0,100.0
0.5563,0.0,0.358,0.642,127346238,1.0791812460476249,100.0
0.4215,0.0,0.0,1.0,127314654,0.6020599913279623,100.0
0.296,0.0,0.0,1.0,127267870,0.3010299956639811,100.0
0.296,0.0,0.0,1.0,127264502,0.3010299956639811,100.0
0.9323,0.055,0.706,0.239,127257553,2.656098202012832,78.41418181818183
0.9565,0.0,0.642,0.358,127247857,2.408239965311849,73.0425
0.296,0.0,0.0,1.0,127245367,0.3010299956639811,100.0
0.0,0.0,1.0,0.0,127241902,1.041392685158225,100.0
0.5106,0.0,0.377,0.623,127235201,1.0791812460476249,100.0
0.0,0.0,1.0,0.0,127223279,0.3010299956639811,100.0
0.8111,0.12,0.293,0.587,127221468,1.591064607026499,100.0
0.0,0.0,1.0,0.0,127215163,1.3617278360175928,100.0
0.0,0.0,1.0,0.0,127214931,0.3010299956639811,100.0
0.0,0.0,1.0,0.0,127212207,0.3010299956639811,100.0
0.4926,0.0,0.385,0.615,127190668,1.0791812460476249,100.0
0.0,0.0,1.0,0.0,127147327,0.6989700043360187,100.0
0.3182,0.0,0.465,0.535,127133219,1.2041199826559246,100.0
0.0,0.0,1.0,0.0,127063270,1.5440680443502754,100.0
0.0,0.0,1.0,0.0,127020153,0.6989700043360187,100.0
0.5859,0.0,0.0,1.0,127016803,0.4771212547196624,100.0
0.0,0.0,1.0,0.0,127001822,0.9030899869919434,100.0
0.4404,0.0,0.633,0.367,126988979,1.4313637641589871,100.0
0.9779,0.059,0.56,0.381,126966755,2.53529412004277,30.090000000000032
0.8402,0.0,0.5,0.5,126953293,1.8195439355418683,100.0
0.9897,0.009,0.749,0.241,126947158,2.9041743682841634,62.01377192982457
0.0,0.0,1.0,0.0,126937552,0.0,100.0
0.34,0.0,0.789,0.211,126927913,1.6127838567197357,100.0
0.886,0.0,0.514,0.486,126927172,1.7993405494535817,100.0
0.9517,0.0,0.743,0.257,126917322,2.482873583608753,34.74370967741939
0.3392,0.116,0.665,0.219,126916251,2.08278537031645,89.33730769230772
0.8356,0.0,0.503,0.497,126891840,1.6989700043360183,100.0
0.0,0.0,1.0,0.0,126887343,0.8450980400142567,100.0
0.6808,0.0,0.811,0.189,126827365,2.1398790864012365,66.56038461538463
0.5647,0.057,0.754,0.189,126811117,2.041392685158225,73.20000000000002
0.0,0.0,1.0,0.0,126794034,0.4771212547196624,100.0
0.5106,0.0,0.0,1.0,126792742,0.3010299956639811,100.0
