compound,neg,neu,pos,recommendationid,length,readability_score,reviewerid,appid,review_count,game_count,playtime_forever,playtime_at_review,playtime_last_two_week,voted_up,votes_up,votes_funny,comment_count,steam_purchase,received_for_free,written_during_early_access
0.4939,0.0,0.856,0.144,85353645,2.033423755486949,73.16833333333334,76561199034024049,690830,1,0,1343,1087,0,0,2,0,0,1,0,1
0.6897,0.0,0.89,0.11,85355288,2.514547752660286,90.5609090909091,76561198163451905,359320,6,0,24,24,0,0,0,0,0,1,0,0
0.8819,0.064,0.811,0.125,85361514,2.9547247909790624,63.57502008032128,76561198088445593,1042780,2,0,800,668,0,1,16,0,0,1,0,0
-0.9515,0.144,0.781,0.075,85368283,3.03462845662532,73.73827557755776,76561198338666709,386180,3,6,2311,998,0,0,0,0,0,0,0,0
0.7037,0.045,0.863,0.092,85387089,2.893206753059848,50.08568627450984,76561198214658543,332950,11,183,881,753,0,0,24,0,7,0,0,0
0.7125,0.0,0.378,0.622,85411977,1.4313637641589871,100.0,76561198185332977,646910,1,9,17546,14812,0,1,1,0,0,1,0,0
-0.5994,0.661,0.339,0.0,85412006,1.041392685158225,100.0,76561198069147546,773951,14,0,2734,2734,0,0,0,0,0,0,0,0
0.9313,0.093,0.668,0.24,85415027,2.514547752660286,68.93774193548388,76561197972555541,955900,4,0,6083,3113,0,1,0,0,0,1,0,0
-0.9538,0.249,0.726,0.025,85431595,2.5943925503754266,38.4905913978495,76561198340213656,666940,16,276,174,94,0,0,2,1,0,1,0,0
0.882,0.056,0.725,0.219,85449404,2.447158031342219,89.71700000000001,76561197974545344,646910,1,0,8694,6451,0,0,0,0,0,1,0,0
0.1935,0.222,0.482,0.296,85465913,1.6232492903979003,100.0,76561198879035201,386180,5,0,278,278,0,0,1,0,0,0,0,0
-0.5881,0.247,0.575,0.178,85466481,2.3304137733491905,47.94230769230769,76561198041137397,386180,41,96,504,504,0,0,1,0,0,0,0,0
-0.4939,0.219,0.702,0.079,85474024,2.0170333392987803,99.60322368421056,76561198156695451,517780,11,0,742,741,0,0,1,0,0,1,0,0
0.1779,0.066,0.846,0.088,85478965,2.1583624920952493,98.18958333333336,76561198183013194,386180,6,189,42315,36569,476,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,85479575,0.4771212547196624,100.0,76561198101159194,429790,2,0,13372,8044,0,1,0,0,0,0,0,1
-0.17,0.182,0.622,0.196,85480698,1.9731278535996983,100.0,76561199130804891,251950,7,0,12,12,0,0,3,1,0,0,0,1
-0.2584,0.127,0.873,0.0,85482355,1.9242792860618811,100.0,76561198121003936,690830,3,0,11,11,0,0,1,0,0,1,0,1
-0.9185,0.164,0.717,0.119,85485829,3.064083435963596,66.05164700098331,76561198041478315,1051690,5,0,1270,1270,0,1,1,0,0,1,0,1
0.7889,0.0,0.743,0.257,85495577,2.1461280356782377,62.17150000000001,76561198105390457,641780,1,0,646,613,0,1,1,0,0,1,0,0
0.9935,0.047,0.681,0.273,85497291,2.9836262871245345,53.38224899598394,76561198920313802,244850,6,0,86893,30163,0,1,0,0,0,1,0,0
-0.5429,0.161,0.733,0.106,85501018,2.0755469613925306,73.1421739130435,76561198318201974,230190,30,104,1777,1189,0,1,2,1,0,1,0,0
0.8887,0.0,0.677,0.323,85501675,2.123851640967086,79.09150000000001,76561198079575988,690830,4,0,10214,2388,0,1,0,0,0,1,0,1
0.9652,0.0,0.574,0.426,85503522,2.257678574869185,77.03958333333337,76561197983384534,227000,9,213,862,862,0,1,1,0,0,0,0,0
0.4215,0.0,0.263,0.737,85524124,1.0,100.0,76561198056971125,1004270,9,0,5273,644,0,1,0,0,0,1,0,1
0.3406,0.036,0.909,0.054,85531027,2.839478047374198,56.03552165354333,76561198006642590,359320,25,0,7619,3563,0,0,1,0,0,1,0,0
0.3833,0.11,0.7,0.19,85547433,1.9867717342662448,100.0,76561198268833891,646910,1,0,4028,1532,0,0,0,0,0,1,0,0
0.0,0.0,1.0,0.0,85560512,1.5314789170422551,100.0,76561198314141491,414530,3,0,355,355,0,0,2,1,0,0,1,0
0.5994,0.144,0.497,0.359,85572907,1.740362689494244,100.0,76561198009985508,227000,162,1997,497,497,0,1,1,0,0,1,0,0
0.9653,0.0,0.33,0.67,85589486,2.033423755486949,50.24950000000004,76561198106718325,227000,16,297,461,461,0,1,1,0,0,1,0,0
-0.9768,0.199,0.74,0.061,85600253,2.959041392321093,73.79330882352943,76561198391030030,986800,25,190,438,438,0,0,5,7,0,1,0,0
0.0772,0.089,0.79,0.121,85601934,2.245512667814149,55.28714285714287,76561198390588579,744980,109,158,20,20,0,0,0,0,0,0,0,1
0.3612,0.0,0.921,0.079,85602046,2.206825876031849,83.88500000000002,76561197981588360,1060600,406,883,147,147,0,0,5,0,0,1,0,0
0.3818,0.0,0.852,0.148,85602136,2.107209969647868,37.50916666666669,76561198043451780,884660,5,0,6126,6040,0,1,0,0,0,0,0,0
0.8817,0.048,0.87,0.082,85604499,3.143327129992046,68.19572916666668,76561198155574361,359320,6,137,59,59,0,0,0,0,0,1,0,0
0.7048,0.0,0.72,0.28,85609335,1.982271233039568,100.0,76561199084460543,403190,1,0,3236,876,0,1,0,0,0,1,0,0
-0.3775,0.084,0.83,0.086,85612625,2.963315511386111,54.56785714285718,76561198089645223,1051690,102,443,913,493,0,1,0,0,0,1,0,1
0.9589,0.066,0.833,0.102,85618023,3.4294292643817874,61.80613122171948,76561198033356283,403190,22,0,9212,9212,0,1,0,0,0,1,0,0
0.0,0.0,1.0,0.0,85625300,0.3010299956639811,100.0,76561198055412689,429790,6,0,1377,415,0,1,0,0,1,0,1,1
0.0,0.0,1.0,0.0,85634503,2.1398790864012365,89.89642857142859,76561198799097431,690830,4,0,6898,2739,0,0,2,0,2,1,0,1
-0.9539,0.172,0.788,0.04,85637411,2.755112266395071,79.15633333333336,76561198081895748,251950,3,0,9737,8605,0,0,16,1,0,1,0,1
-0.9022,0.161,0.802,0.037,85649070,2.7528164311882715,-12.48772727272724,76561198023816784,386180,22,0,6626,1357,0,0,1,0,0,0,0,0
0.8286,0.0,0.205,0.795,85653363,1.380211241711606,100.0,76561199087624628,641780,3,0,4267,2038,0,1,0,0,0,1,0,0
0.9741,0.008,0.8,0.192,85655465,2.917505509552546,50.63881894484416,76561198866540637,641780,14,0,1143,385,0,1,1,0,0,1,0,0
0.9072,0.0,0.802,0.198,85657444,2.531478917042255,68.5484957627119,76561197999776238,725780,236,959,36,36,0,0,6,1,0,1,0,0
0.4019,0.125,0.708,0.167,85658698,2.814913181275074,52.57014525993887,76561198167936235,227000,9,0,1303,1057,0,1,1,0,0,1,0,0
0.937,0.026,0.759,0.215,85664655,2.6063813651106047,60.12790909090913,76561198057454621,386180,2,0,3224,3132,0,0,1,0,0,0,0,0
0.9588,0.153,0.662,0.184,85667950,3.41010207664286,54.31542875157629,76561198249014974,414530,10,0,4687,4524,0,1,51,1,0,0,0,0
0.9771,0.113,0.755,0.131,85673876,3.7642508754387727,56.18876672920578,76561198083068272,868580,124,0,377,377,0,0,3,0,0,1,0,0
0.0,0.0,1.0,0.0,85680549,1.740362689494244,100.0,76561198809478554,813440,22,77,13,13,0,0,2,0,0,0,0,0
0.9929,0.093,0.786,0.121,85691797,3.902438056198665,54.71103829668556,76561198057657274,359320,49,0,35609,30100,0,0,1,0,1,1,0,0
-0.3806,0.092,0.851,0.057,85693791,2.5854607295085006,69.49071641791046,76561198399795385,359320,9,0,479,399,0,0,0,0,0,1,0,0
0.0,0.0,1.0,0.0,85698226,0.9030899869919434,100.0,76561198337263856,359320,17,0,8984,85,0,1,0,0,0,0,0,0
-0.4357,0.109,0.839,0.053,85710472,2.431363764158988,68.26250000000003,76561198003578169,359320,7,0,23604,15617,0,0,1,0,0,1,0,0
0.7574,0.0,0.235,0.765,85717732,1.2552725051033058,100.0,76561199047732740,959520,6,0,367,247,0,1,0,0,0,1,0,0
-0.2037,0.085,0.808,0.107,85717833,2.7015679850559278,80.85368421052634,76561198130655029,641780,1,0,21259,2382,0,1,0,0,0,1,0,0
0.5318,0.074,0.797,0.129,85723042,2.4409090820652173,86.875,76561198200029707,690830,9,0,1909,654,0,1,4,0,0,0,0,1
0.9814,0.093,0.704,0.202,85729451,3.094121595840561,58.24893049327355,76561198008445742,227000,4,1329,874,874,0,1,1,0,0,1,0,0
-0.8958,0.181,0.709,0.11,85735292,2.7656685547590136,75.37890202702704,76561198074321612,403190,1,0,13757,11369,0,0,0,0,0,1,0,0
0.4019,0.0,0.526,0.474,85737378,1.3424226808222062,100.0,76561198045146614,359320,17,278,26040,21219,0,1,0,0,0,1,0,0
-0.2521,0.088,0.823,0.088,85746371,2.5693739096150456,84.97983935742973,76561198435750435,646910,11,53,1010,199,0,0,0,0,1,1,0,0
0.8885,0.072,0.799,0.129,85768435,2.993876914941211,65.67024719101126,76561198043424604,984170,46,0,230,230,0,0,7,1,0,1,0,0
0.7885,0.106,0.512,0.381,85786368,1.9242792860618811,100.0,76561197975031421,251950,14,109,8876,2776,0,1,5,0,0,0,1,1
0.1531,0.0,0.918,0.082,85788535,2.1958996524092336,90.12830645161291,76561197991693188,230190,47,618,3591,2147,0,1,1,0,0,0,0,0
0.631,0.078,0.731,0.191,85801150,2.245512667814149,64.14500000000001,76561197996585334,366690,65,790,268,247,0,1,0,0,0,1,0,0
-0.0772,1.0,0.0,0.0,85803460,0.4771212547196624,100.0,76561198025610698,630550,15,0,512,503,0,0,3,0,0,1,0,0
0.3182,0.0,0.966,0.034,85805302,2.54282542695918,52.74250000000002,76561198029938368,646910,36,275,4209,3850,0,1,0,0,0,1,0,0
0.9958,0.06,0.679,0.26,85812512,3.064083435963596,81.92163126593034,76561198081103893,436230,82,445,304,237,0,1,4,0,1,1,0,0
0.6808,0.0,0.781,0.219,85819949,2.086359830674748,57.23363636363638,76561198005665438,977650,7,0,224,224,0,1,1,0,0,0,0,1
0.5916,0.023,0.861,0.116,85831270,2.56348108539441,63.14892156862747,76561198017365925,400630,6,0,719,719,0,1,0,0,0,1,0,0
0.7596,0.083,0.798,0.119,85837979,2.947923619831726,45.362142857142885,76561198958070156,1051690,6,62,3518,1223,0,1,0,0,0,1,0,1
0.9813,0.07,0.751,0.179,85838181,3.089551882886453,58.84592391304348,76561198073642658,227000,10,0,498,297,0,1,2,0,0,1,0,0
0.0,0.0,1.0,0.0,85845113,1.447158031342219,100.0,76561198040852462,804490,171,0,20,20,0,1,3,0,0,0,0,0
0.7411,0.081,0.686,0.232,85847127,2.3242824552976926,74.00789473684213,76561197961478322,682530,16,994,369,318,0,1,0,0,0,1,0,0
-0.8313,0.251,0.683,0.066,85848961,2.2227164711475837,64.41880952380956,76561198090078930,646910,33,0,2898,2189,0,0,0,0,1,1,0,0
-0.8537,0.271,0.612,0.117,85849246,2.399673721481037,71.46954081632654,76561197985902916,386180,3,0,17432,8895,0,0,0,0,1,0,0,0
0.0795,0.038,0.912,0.05,85849341,2.697229342759717,52.02750000000002,76561198117042223,386180,3,0,2019,1207,0,0,0,0,0,0,1,0
-0.4019,0.474,0.526,0.0,85867816,1.3979400086720375,100.0,76561199060097215,646910,4,16,2029,1038,0,0,0,1,0,1,0,0
0.811,0.0,0.12,0.88,85871163,1.301029995663981,100.0,76561198159614739,690830,17,76,24613,310,0,1,1,1,0,1,0,1
0.9389,0.0,0.65,0.35,85892772,2.173186268412274,110.48393548387098,76561198871472325,943170,2,0,102,70,0,1,0,0,0,0,0,0
0.8074,0.049,0.772,0.18,85896788,2.4712917110589383,74.06583333333336,76561198081060755,359320,2,0,33081,8390,0,1,0,0,0,1,0,0
0.8924,0.0,0.75,0.25,85899574,2.252853030979893,100.10967479674795,76561198798303945,429790,1,25,11312,4015,0,1,0,1,0,0,0,1
-0.6799,0.113,0.803,0.085,85904494,2.9420080530223127,87.515,76561197970620538,386180,18,0,5921,3079,0,0,0,0,0,0,0,0
0.3624,0.093,0.816,0.09,85910163,3.2065560440990293,80.05265004413064,76561198010147104,690830,101,1924,726,726,0,0,5,0,0,1,0,1
-0.9711,0.437,0.563,0.0,85914468,2.301029995663981,58.4787254901961,76561198035780071,359320,8,886,58,58,0,0,0,0,0,1,0,0
0.6249,0.0,0.662,0.338,85915975,1.7993405494535817,100.0,76561199123485878,386180,8,0,35,33,0,1,0,0,0,0,0,0
-0.32,0.13,0.759,0.111,85922099,2.911690158753861,47.520209731543645,76561198275892818,386180,50,0,1047,1047,0,0,146,4,0,0,0,0
-0.2584,0.153,0.695,0.152,85929321,2.663700925389648,71.88459302325585,76561197975923919,359320,20,0,783,783,0,0,0,0,0,1,0,0
-0.5809,0.251,0.665,0.084,85930011,2.086359830674748,73.1421739130435,76561198251020004,987230,1,0,204,204,0,0,0,0,0,1,0,0
0.976,0.032,0.657,0.311,85939678,2.6232492903979003,62.21873972602742,76561198078157975,810500,2,0,190,44,0,1,8,0,0,1,0,0
0.9735,0.042,0.723,0.235,85941952,2.748962861256161,70.97411764705885,76561198144836160,690830,3,63,4040,1470,0,1,0,0,0,1,0,1
0.0,0.0,1.0,0.0,85954475,1.8129133566428552,100.0,76561198821719436,386180,11,0,112757,20515,0,1,0,0,0,0,0,0
0.0,0.0,1.0,0.0,85960071,0.9542425094393248,100.0,76561198073920381,359320,1,0,121534,9638,2162,1,0,0,0,1,0,0
0.7297,0.0,0.849,0.151,85964601,2.3304137733491905,80.14248062015508,76561198124310221,456180,46,0,41,41,0,0,14,0,0,1,0,0
0.6239,0.0,0.0,1.0,85966722,0.9030899869919434,100.0,76561198048852358,955870,1,0,23,12,0,1,2,0,0,0,0,0
0.0,0.0,1.0,0.0,85982793,0.0,100.0,76561198947937290,646910,3,0,3910,556,0,1,0,0,0,1,0,0
-0.5719,0.236,0.687,0.077,85995321,1.9956351945975497,100.0,76561199094706820,434290,1,0,32,32,0,0,0,0,0,1,0,0
0.0,0.0,1.0,0.0,86004809,1.5314789170422551,100.0,76561199008415867,865090,18,520,157,146,0,1,0,0,0,1,0,0
0.431,0.0,0.609,0.391,86008109,1.6720978579357173,100.0,76561197968194781,386180,1,0,8087,8087,0,0,1,0,0,0,0,0
0.6369,0.0,0.543,0.457,86009197,1.4771212547196624,100.0,76561198007559803,115200,10,140,328,328,0,1,0,0,0,1,0,0
0.0,0.0,1.0,0.0,86024524,1.301029995663981,100.0,76561198043257434,359320,3,0,9821,9075,0,1,1,0,0,1,0,0
0.6249,0.0,0.423,0.577,86026443,1.2041199826559246,100.0,76561198806652891,366090,6,0,318,208,0,1,0,0,0,1,0,1
0.6911,0.09,0.768,0.141,86042363,2.4742162640762557,91.41274193548388,76561198119594545,657690,33,0,94,94,0,0,4,0,1,1,0,0
0.8225,0.083,0.792,0.125,86049092,2.9604707775342987,54.5343196202532,76561199094970826,342310,1,23,1723,1256,0,1,3,0,0,1,0,0
0.1594,0.127,0.739,0.134,86051558,2.660865478003869,67.53760542168676,76561198039514488,955870,2,0,480,60,0,1,2,0,0,1,0,0
-0.0666,0.117,0.799,0.084,86057696,2.421603926869831,77.95351694915256,76561198046673938,810500,176,370,290,288,0,1,0,0,0,1,0,0
0.8922,0.0,0.703,0.297,86058734,2.0755469613925306,85.56880952380955,76561198119019403,666940,250,1753,75,75,0,1,20,1,0,1,0,0
0.2911,0.15,0.69,0.161,86074692,2.5646660642520893,86.96551724137933,76561198137379035,386180,16,0,3903,3680,0,0,0,0,0,0,0,0
-0.1717,0.11,0.773,0.117,86084209,2.3521825181113623,72.9868181818182,76561198174364431,244850,9,0,526,355,0,0,1,0,0,1,0,0
-0.4019,0.144,0.856,0.0,86086665,1.9637878273455551,100.0,76561198096720286,641780,1,77,980,851,0,0,0,0,0,1,0,0
0.0,0.0,1.0,0.0,86086962,1.724275869600789,100.0,76561198844249718,646910,5,30,8468,4990,0,1,0,0,0,1,0,0
0.9957,0.083,0.768,0.149,86087306,3.591954555046736,56.523330644321874,76561198041067387,979640,9,0,293,293,0,1,0,0,0,1,0,1
0.4404,0.0,0.256,0.744,86097294,0.9542425094393248,100.0,76561198396845215,646910,5,42,9838,2867,0,1,0,1,0,1,0,0
0.9541,0.063,0.821,0.116,86104814,3.194236748723829,71.49523058003692,76561198043918252,359320,90,0,2028,2028,0,0,3,0,0,1,0,0
0.0,0.0,1.0,0.0,86109120,1.0,100.0,76561199110952446,244850,24,0,4183,542,0,1,0,0,0,1,0,0
0.9965,0.084,0.769,0.147,86111944,3.673757936549576,76.29516264191747,76561198039539782,503770,47,356,1902,1241,0,1,7,0,10,1,0,1
0.0,0.0,1.0,0.0,86119300,1.0,100.0,76561198121921131,429790,7,0,5409,4809,0,1,0,0,0,0,0,1
0.9819,0.105,0.705,0.19,86137614,3.114277296561586,87.48977272727276,76561197978987347,386180,18,243,9661,9204,0,0,3,1,0,0,0,0
0.8519,0.0,0.244,0.756,86157592,1.4313637641589871,100.0,76561199101338367,951440,1,0,10394,325,0,1,0,0,0,1,0,1
0.0,0.0,1.0,0.0,86159225,1.2041199826559246,100.0,76561198367966625,244850,6,103,21986,17690,0,1,0,0,0,0,0,0
-0.7783,0.13,0.797,0.073,86171556,2.613841821876069,55.46363636363637,76561198066425326,646910,26,348,73,46,0,0,1,0,0,1,0,0
0.0,0.0,1.0,0.0,86179966,1.2552725051033058,100.0,76561198333605145,646910,13,0,8835,8310,0,0,1,1,0,1,1,0
0.6239,0.0,0.746,0.254,86190226,1.8061799739838869,100.0,76561198454027889,429790,17,115,786,616,0,1,0,0,0,0,0,1
-0.7003,0.137,0.769,0.094,86201959,2.823474229170301,58.5445454545455,76561198005109471,581310,44,0,155,155,0,0,3,0,0,1,0,0
-0.3429,0.061,0.874,0.065,86204848,3.239799818447098,25.22815743440235,76561198199029249,386180,24,148,18246,14490,0,0,1,0,0,0,0,0
0.0,0.0,1.0,0.0,86213664,1.556302500767287,100.0,76561198034178392,359320,14,0,3947,3269,0,0,0,0,0,1,0,0
0.8834,0.041,0.747,0.212,86214268,2.513217600067939,63.53979508196723,76561198284363932,359320,6,184,145632,25903,39,1,0,0,0,1,0,0
-0.1577,0.115,0.789,0.096,86218817,2.81756536955978,68.50994623655916,76561198110859073,359320,1,0,219,57,0,0,0,0,0,1,0,0
0.2382,0.0,0.606,0.394,86222498,1.3424226808222062,100.0,76561198025683070,359320,44,488,8624,1740,0,1,0,0,0,0,0,0
0.7964,0.0,0.53,0.47,86229053,1.7323937598229684,100.0,76561198363392734,244850,11,0,40528,900,0,1,0,0,0,1,0,0
0.9765,0.0,0.513,0.487,86229131,2.27415784926368,75.41936936936936,76561198993493745,1023550,1,0,153,16,0,1,0,0,0,1,0,0
0.5106,0.0,0.548,0.452,86230395,1.5051499783199058,100.0,76561198214615921,359320,11,59,2652,1643,0,1,0,0,0,1,0,0
0.0,0.0,1.0,0.0,86231347,1.8808135922807911,100.0,76561198206832857,661130,15,418,117047,72839,0,1,1,3,1,0,0,1
0.5106,0.088,0.725,0.187,86233747,2.1367205671564067,74.06583333333336,76561198236324090,661130,5,167,420,30,0,1,8,0,0,0,0,1
0.5719,0.0,0.619,0.381,86235313,1.6901960800285134,100.0,76561198078886693,661130,23,436,1781,1334,0,1,2,0,0,0,0,1
0.3612,0.0,0.811,0.189,86236855,1.9956351945975497,100.0,76561197987528830,661130,4,582,211,6,0,0,12,0,0,0,0,1
0.9775,0.06,0.793,0.147,86238273,3.122543524068754,77.8260375670841,76561198120645052,979640,6,420,6209,1076,17,1,0,0,0,1,0,1
0.6249,0.036,0.832,0.132,86239052,2.396199347095736,69.67500000000004,76561198096206507,661130,4,83,24,11,0,0,3,1,0,0,0,1
0.0,0.0,1.0,0.0,86240164,2.3541084391474008,73.78214285714287,76561197967489794,661130,42,528,53,16,0,1,25,1,1,0,0,1
0.9777,0.115,0.662,0.223,86242458,2.9652017010259115,56.73500000000003,76561198133494674,359320,13,0,6581,4829,0,1,0,0,0,1,0,0
0.0046,0.085,0.843,0.072,86244142,2.630427875025024,62.59575000000002,76561198145102817,414530,23,0,36,36,0,0,10,0,0,0,0,0
-0.7351,0.088,0.851,0.061,86247508,2.9749719942980684,54.7582372881356,76561197960876452,810500,38,0,1269,1237,0,1,4,0,1,1,0,0
0.296,0.0,0.0,1.0,86249649,0.3010299956639811,100.0,76561199104264148,244850,21,390,19496,3617,0,1,0,0,0,1,0,0
0.34,0.0,0.769,0.231,86257525,1.6127838567197357,100.0,76561198985350223,646910,1,14,11094,371,0,0,0,0,0,1,0,0
0.9989,0.055,0.755,0.19,86259883,3.565020928345293,67.07165624728663,76561198351102167,661130,16,0,1230,456,0,1,0,0,2,0,0,1
0.784,0.0,0.843,0.157,86260912,2.301029995663981,69.90403846153849,76561198122142102,1051690,13,0,63,23,0,1,1,0,0,0,1,1
0.9643,0.052,0.758,0.19,86267022,2.829303772831025,66.25938421828911,76561198024559912,955870,19,578,9,9,0,0,0,0,0,1,0,0
0.0,0.0,1.0,0.0,86275150,1.6434526764861872,100.0,76561198081768116,359320,30,294,101,88,0,0,0,0,0,0,0,0
0.7574,0.067,0.851,0.082,86292583,3.02201573981772,75.8853695652174,76561197999914509,661130,52,0,179,8,0,0,3,0,0,0,0,1
0.9691,0.068,0.843,0.089,86292883,3.649237472349607,71.88357865566799,76561198889008626,661130,1,0,182,61,0,0,234,29,1,0,0,1
0.3544,0.075,0.823,0.102,86295062,2.408239965311849,67.67299319727894,76561198144511021,661130,14,0,50,23,0,0,1,3,0,0,0,1
-0.5267,0.123,0.833,0.043,86298358,2.173186268412274,60.363333333333344,76561198025925390,690830,36,605,4671,1682,0,0,2,1,0,1,0,1
0.8592,0.026,0.845,0.129,86306155,2.628388930050312,78.99728571428574,76561198157581748,661130,15,0,125,125,0,0,1,0,0,0,0,1
0.0,0.0,1.0,0.0,86309653,1.845098040014257,100.0,76561198048341239,635200,13,437,210,210,0,0,4,1,0,1,0,0
-0.7311,0.186,0.736,0.078,86309881,2.326335860928751,82.39000000000001,76561198026195360,955870,25,0,7,7,0,0,0,2,0,1,0,0
0.6249,0.0,0.0,1.0,86310850,0.6989700043360187,100.0,76561198027469514,359320,1,0,26285,8191,0,1,0,0,0,1,0,0
0.0,0.0,1.0,0.0,86314127,0.9030899869919434,100.0,76561199130504475,251950,12,0,12,12,0,1,2,1,0,0,0,1
-0.1511,0.117,0.883,0.0,86316525,1.944482672150169,100.0,76561198122498392,661130,55,0,111,111,0,0,14,6,0,0,0,1
-0.851,0.2,0.68,0.12,86324262,2.4913616938342726,25.64786885245904,76561198272377370,429790,29,925,18,18,0,0,1,1,0,0,0,1
0.4145,0.0,0.42,0.58,86335016,1.041392685158225,100.0,76561198362264270,386180,9,0,22,22,0,0,1,0,0,0,0,0
0.6243,0.057,0.852,0.09,86343003,2.780317312140151,82.01789655172415,76561198031425275,490280,1,0,1885,1885,0,0,16,3,0,1,0,1
-0.9492,0.287,0.627,0.085,86343024,2.600972895686748,63.381071428571445,76561199099420759,646910,36,479,6554,1006,0,0,0,0,0,1,0,0
0.1406,0.136,0.681,0.183,86345961,1.591064607026499,100.0,76561199087171730,429790,3,0,35,16,0,1,1,0,0,0,0,1
0.6063,0.085,0.673,0.242,86347870,2.037426497940624,76.74857142857144,76561198116555337,429790,4,22,17462,15010,0,1,1,0,0,0,0,1
0.8395,0.0,0.667,0.333,86348510,1.982271233039568,100.0,76561198974591874,386180,6,0,7644,333,0,1,0,0,0,0,1,0
0.8857,0.054,0.704,0.242,86357970,2.5092025223311025,81.94120967741938,76561197969753593,773951,48,0,3088,3088,0,0,56,1,0,1,0,0
0.8462,0.0,0.77,0.23,86365982,2.3159703454569174,87.11517543859652,76561198069615449,661130,79,0,20437,6457,0,1,0,0,0,0,0,1
0.2848,0.119,0.77,0.111,86367776,3.0692980121155293,68.03064932126698,76561197984830713,490280,128,703,292,292,0,0,1,0,0,1,0,1
0.8573,0.0,0.804,0.196,86376998,2.4329692908744054,86.45909090909092,76561198048695084,641780,1,0,1376,547,0,1,1,0,0,1,0,0
0.0,0.0,1.0,0.0,86380364,1.5440680443502754,100.0,76561198267832653,646910,1,0,51565,15561,0,0,1,1,0,1,0,0
-0.6705,0.174,0.73,0.096,86380430,2.307496037913213,66.27342342342342,76561197989341573,955870,81,0,125,122,0,0,9,0,0,1,0,0
0.836,0.0,0.0,1.0,86384447,1.0,100.0,76561198984453882,386180,3,16,564,539,0,1,0,0,0,0,0,0
0.9934,0.068,0.819,0.113,86390794,3.7127338590699512,70.68857244318183,76561198256822259,661130,37,446,226,104,0,0,6,0,13,0,0,1
-0.5423,0.368,0.632,0.0,86396552,1.4771212547196624,100.0,76561198003180607,386180,3,0,34232,17033,0,0,1,0,0,0,0,0
0.7397,0.0,0.444,0.556,86400615,1.6127838567197357,100.0,76561198975625760,1016800,19,40,1199,32,0,1,1,0,0,1,0,1
0.1655,0.0,0.907,0.093,86404830,1.9138138523837167,100.0,76561198009768621,661130,43,837,209,152,0,0,24,0,0,0,0,1
0.9658,0.013,0.808,0.179,86406012,2.76417613239033,41.27794117647062,76561198136535531,661130,11,112,5947,5552,0,0,2,0,0,0,0,1
0.4215,0.0,0.263,0.737,86410139,1.0,100.0,76561198340984329,646910,6,31,1948,1701,0,1,0,0,0,1,0,0
0.8742,0.09,0.762,0.149,86413095,2.829946695941636,52.08156250000003,76561198274484180,661130,106,464,689,574,0,0,12,1,0,0,0,1
-0.3182,0.189,0.698,0.113,86418666,1.851258348719075,100.0,76561198805242584,386180,7,136,761,761,0,0,2,1,0,0,0,0
0.8012,0.0,0.605,0.395,86419172,1.8808135922807911,100.0,76561199050767289,690830,7,0,10895,38,0,1,0,0,0,1,0,1
0.0,0.0,1.0,0.0,86420518,0.6020599913279623,100.0,76561198122595531,403190,29,63,2919,2108,0,1,0,0,0,1,0,0
-0.8011,0.118,0.858,0.024,86423503,2.6095944092252195,86.49416666666669,76561198127444191,959520,8,290,5,5,0,0,0,1,0,1,0,0
0.4404,0.0,0.756,0.244,86425462,1.6989700043360183,100.0,76561199019750799,641780,1,0,6013,4262,0,1,1,0,0,1,0,0
0.6808,0.028,0.807,0.165,86425860,2.3483048630481607,82.35287878787882,76561198002734516,987230,18,957,337,337,0,1,0,1,0,1,0,0
0.5988,0.132,0.681,0.187,86426945,2.462397997898956,58.94431818181821,76561198003930912,386180,14,791,1938,1938,0,0,4,1,0,1,0,0
0.926,0.0,0.542,0.458,86427144,2.0,100.0,76561198087016926,429790,1,160,16863,12908,0,1,1,0,0,0,0,1
-0.7188,0.198,0.714,0.088,86430225,2.3463529744506384,81.14000000000003,76561198398635389,386180,2,0,14537,5222,0,0,0,0,0,0,0,0
-0.6943,0.135,0.725,0.14,86431211,3.75158700508231,67.52495918517431,76561198145398323,1023550,21,886,331,271,0,0,23,1,1,1,0,0
0.2975,0.044,0.88,0.076,86434711,2.813580988568192,68.23960000000002,76561198001917385,690830,4,0,996,993,0,0,0,1,0,1,0,1
0.5859,0.0,0.745,0.255,86435126,1.9590413923210928,100.0,76561198001197762,386180,79,762,372,372,0,0,0,0,0,1,0,0
0.6908,0.0,0.412,0.588,86438521,1.5185139398778873,100.0,76561198013124255,227000,18,0,655,655,0,1,1,0,0,1,0,0
-0.6146,0.191,0.725,0.083,86443689,2.2304489213782737,76.26924731182795,76561198135612539,646910,2,79,483,396,0,0,0,0,0,1,0,0
0.9889,0.066,0.768,0.166,86447671,3.259832699063483,77.76087465564738,76561198038848205,661130,35,0,28,28,0,1,0,0,4,0,0,1
0.9485,0.062,0.542,0.395,86462368,2.2355284469075487,83.36107843137258,76561198132285787,641780,62,390,2380,1481,0,1,1,0,0,1,0,0
-0.1025,0.174,0.634,0.192,86466749,2.198657086954422,66.20870967741936,76561198076002226,690830,8,0,1052,389,0,1,0,0,0,1,0,1
