recommendationid,brevity
34722899,31
28999232,41
17171860,49
39170380,247
61935110,124
60975351,80
19602558,17
593735,10
1182254,19
12483989,13
51247116,36
39743339,5
43764714,36
240798,35
71819203,2
97180071,42
32546534,25
50767764,35
60509489,15
25931538,91
15372713,20
97712525,13
18117961,14
15103347,37
34651946,69
43248800,147
43018697,130
28815071,10
74818023,27
26393984,20
51547264,10
63025999,8
46595500,55
150167036,412
51530,2
55811096,13
36814598,57
61756658,20
28322883,77
65987211,73
29238005,64
24236998,82
72200069,87
10622918,19
28498683,58
17671196,245
59600437,71
22837647,28
72556338,82
7868480,20
103730178,23
12600926,72
1681315,32
128511513,96
47689091,24
71416385,56
141646420,65
55259902,42
68758817,14
4909595,16
26243703,41
8815626,40
28768529,39
8541481,29
15415226,122
18678479,14
41411227,32
60314780,54
134940377,3
7814330,384
33279660,5
60410480,36
17438609,49
131834272,56
111546615,115
66483443,60
28846074,61
32642291,10
131453769,55
21013581,46
50744289,132
85287514,98
48929110,24
60776629,33
60573605,60
157819836,258
39580528,73
67856155,20
44804645,2
60510782,3
57380698,31
48843289,47
38393479,41
22857305,23
70306106,71
50696645,56
29351212,2
260576,50
711306,88
7719621,176
35939558,124
99634512,45
133693060,527
28696735,16
154677016,48
7916831,17
84468465,15
31755084,119
52023056,13
7920299,3
19476525,76
23999700,4
7918566,135
54464012,120
29347288,177
47955088,43
17212758,58
145207912,1
22204208,19
113359039,16
50929139,7
11998225,2
37248905,61
48788963,18
43239408,100
43590581,3
60355820,11
38946279,18
153897522,3
16637994,77
60322846,67
139655021,3
3378341,10
46189394,6
107615074,2
61838559,86
51010137,20
60352826,31
10716351,19
28967326,47
60770302,96
14932534,108
1254257,58
82919325,20
28888069,18
131175582,5
45509846,156
73862839,137
60478764,88
61466026,12
13589159,26
5589278,12
10087670,39
28906046,188
149135564,58
50398838,6
24305216,131
1525274,54
35298169,56
96319093,9
77460246,48
9273768,17
118988259,39
43836636,55
124816162,28
36284648,46
15023079,109
20735903,65
6845552,38
14910647,78
67677635,16
23860372,63
20342891,79
47201858,33
48319773,168
7497800,51
5062541,72
13401532,2
52169561,15
137641482,11
10594399,45
26916100,9
44029890,16
91765919,19
46579750,12
17237730,22
27824027,96
95357117,64
27684977,22
17358357,27
7293241,51
41369511,33
23298159,37
58404364,68
25994885,35
54135653,86
25514021,12
26347046,232
160891499,31
28934780,45
51410989,9
71010478,40
19059828,9
45143328,86
21762626,206
88123621,81
22622249,36
23742337,160
9089354,24
62358756,59
114485,12
49064719,23
83880063,12
34459415,39
7576224,47
60481220,62
4883269,265
44555181,1
23262741,16
10328435,9
57533869,1
60458723,31
5774773,83
2708776,52
93721880,169
16586238,4
60701976,113
35144725,58
37450044,55
1498350,49
3124442,44
35229349,3
44236859,18
3543020,42
48130934,49
52200916,11
25224725,40
44641390,67
57808253,3
8704872,81
44412937,211
31939128,100
70431704,6
102766620,43
30338871,54
47762400,59
13413022,19
10953637,46
58118338,71
482380,31
76223561,10
560829,52
554305,24
48882120,87
71496345,36
31712087,124
104469475,24
42456370,32
61775583,90
119897171,23
107706866,10
147996828,53
113232197,19
15302428,98
38139295,15
618512,12
46965353,10
130865693,54
51516452,65
51265492,22
54451854,15
159255374,28
38554748,19
33568752,34
13346527,34
115171782,24
6864889,25
118857095,120
78680505,18
48429745,17
23180798,54
122102932,8
29289851,104
21430256,1
51582732,22
10318899,48
27316135,59
60292200,23
60474575,27
11305060,103
20419317,39
100698182,23
13813906,14
129295770,35
34992195,23
107201917,11
25488368,117
81841379,77
51376796,237
48058525,66
130903559,39
4512498,32
28550812,41
46743992,88
37842071,20
51185600,91
12157844,39
60870657,56
45613046,43
37840902,2
106219841,11
63164637,53
155769697,46
26398695,41
75418213,35
95747022,7
9398097,50
38334361,84
103054721,7
96158312,16
128158669,1
36058810,34
67524615,51
114357953,71
78998327,69
106770795,27
123412501,3
153879006,2
11298389,18
30001816,80
11133804,72
35187495,101
25496634,54
20944890,287
93433640,67
21598282,53
49908605,122
94849835,5
38506298,11
54684851,54
15746460,46
37176119,22
69520688,51
10626313,186
2240487,110
13412687,104
28811654,27
69903958,33
70144508,17
149203641,217
32030235,3
43433435,1
88782365,24
11050377,111
7890828,29
51119127,118
33179120,57
48501897,106
104427751,44
11998874,129
55272545,37
93286366,69
28781507,26
60753872,3
93086890,12
33544688,28
13572409,13
28647746,62
19892635,48
18055554,101
60697800,64
28797430,13
96720597,16
138368238,11
91117180,32
85073330,44
37391699,27
40980911,117
7014357,60
36279858,11
60911073,20
38177396,102
29885029,13
96214222,14
60366049,42
33512924,98
11489930,205
73236631,9
134145513,195
109828935,36
18343025,108
64195256,46
71518379,33
20350961,283
2089718,2
49258872,79
6820882,33
150327062,14
107597192,3
20110991,32
3643351,98
7784237,239
72403802,56
7872481,27
53331572,100
8484995,88
5441111,54
54064030,14
54253663,27
60364687,92
47975852,103
39928846,153
32739456,75
98719847,10
61682549,18
34611515,15
94356036,56
30066508,161
78178393,122
37755713,40
25303267,25
29263919,270
68523898,13
21885255,16
42147551,80
122551321,25
96496378,42
28599935,19
148696238,14
8158983,51
60192396,85
26744649,56
60271706,42
11119789,264
25043647,65
90037204,9
8503745,143
79293838,48
18815683,49
61921580,37
10076787,20
91540911,34
43331357,53
60627502,28
136575116,21
124491830,69
128029585,10
155401313,14
10203244,104
11080002,12
33259675,2
4256694,10
60715273,60
10434250,231
26510877,29
53187574,26
14978853,265
13303497,103
142814684,3
74160090,68
31938022,103
98807834,73
40970748,10
21243082,30
34693880,33
49605499,14
128019642,4
71521901,60
29901228,27
20986944,24
20395712,13
27001299,54
130787258,18
4887298,15
66669635,1
8544661,77
23312584,199
26336419,45
17332582,83
137086991,19
2004762,42
71202176,17
71511385,35
24054964,66
15315355,21
93754459,196
60708084,24
28216173,63
33282379,27
60734860,29
19480988,139
60637666,27
72097627,41
132045286,34
131560009,58
143343889,128
20509291,79
16034764,318
76620909,10
48291096,41
30739940,3
107481260,22
50713853,17
129580200,76
134152533,142
156140102,202
60345858,38
48785972,393
60479338,19
141630698,1
45634675,15
7981151,13
67394076,43
8407603,16
8749590,106
45524490,9
92088698,97
34467464,38
130071968,1
60344128,15
65296086,3
39974937,33
13984223,77
39613996,19
12260049,40
42695286,162
60560101,11
5562077,91
28767347,30
115351768,103
61504949,19
67204075,68
7652207,63
147396427,113
50740334,19
60577903,18
40758144,267
48698928,85
104069619,62
43517556,76
49522793,13
31213525,51
51373096,48
59750258,12
2932053,75
39586493,25
8263402,66
148633703,34
130235622,30
50151155,4
72995253,27
65363120,10
75617712,13
60811550,8
18643186,134
60301408,53
25735634,52
90455473,17
4417494,104
49815734,19
89180214,18
25558936,40
89164578,6
38794303,107
24400223,67
9321996,31
31007414,24
8268986,25
28926097,25
7579512,113
154530743,86
122079823,11
8601236,9
42417744,6
43207307,3
16387627,81
54169159,28
59882288,191
320407,51
84668866,131
30969273,4
60582842,21
134127628,52
47791452,31
60874956,9
77619131,2
967114,64
12871559,38
139534666,41
28964519,12
26938010,56
10528225,83
41695881,15
7991470,32
84442722,65
68109854,23
45049258,12
932629,15
29018960,132
48580705,77
62767554,114
71604159,102
39714941,15
20273116,128
24035375,43
2808641,2
35900932,76
33695665,115
13439927,40
6614123,4
132016580,253
25934922,22
72940025,73
126647061,141
25863759,107
72278087,60
72090394,14
29229081,157
28394100,46
34836147,120
34081380,50
13466860,12
128103214,181
7734655,119
34279596,68
13186717,85
35579041,41
123431186,105
32031753,79
71480207,24
33869430,27
29010843,20
66831878,48
90688722,53
33494503,78
83530929,29
110754419,2
77785271,31
3195167,54
24267919,72
28997808,243
53060727,44
30712518,79
60592389,47
89026585,139
40145424,25
75755166,73
50688856,8
153418714,40
149498729,49
109070372,23
68335102,6
25872437,13
135164717,4
25871501,341
47215971,36
60775779,16
13775533,76
112642804,99
8004015,3
49856665,113
21826158,110
25880423,82
12671582,63
109560554,12
45546809,20
45774402,289
27106335,35
35199022,80
84133587,61
153707976,2
62980211,35
22368616,156
72955183,45
141790617,27
38845048,14
33935055,104
38908774,20
38701109,67
72806616,10
583041,28
19575619,3
34203667,109
38853972,26
25956281,54
38025155,207
30642668,29
32019972,84
10234089,37
8611899,135
50962700,52
47696817,1
28946948,46
152331050,40
71632984,62
7789329,59
30329682,20
35216922,9
16967261,217
107959932,11
76885296,10
3386306,56
8076789,149
133114198,340
11139615,46
72458892,19
142056350,21
33289017,53
9712007,97
24352619,102
38548812,56
132696382,115
24698485,132
104438355,42
34168777,26
126879297,31
8451340,62
44626401,47
8176774,23
1084356,4
16610321,41
132913481,4
11458285,116
106815342,14
26336041,41
399604,17
84027599,23
18410337,32
134982153,31
138736601,357
55060550,62
60917284,57
60629347,44
47171153,45
45790597,20
27761953,16
17193027,147
50736131,52
38754618,120
65178447,37
82435361,5
25619771,6
37967004,2
13440274,7
18145138,34
156078498,72
99114488,60
28284042,239
20989570,8
45745935,57
55606081,46
91223346,5
42682891,93
12470545,55
8471856,38
28869767,28
24123252,119
98865319,24
16847782,65
25683248,64
13085478,98
156847022,128
75307039,23
60345511,141
30564709,53
10767473,16
42543627,95
157825780,109
67031715,48
9583824,78
31211335,19
29556777,37
7614663,18
92371739,3
26914035,14
79639775,17
16525332,84
25262646,224
37983252,18
43134892,33
1727062,178
59587231,44
53823370,1
94512173,110
43373851,32
92648109,21
22226233,162
41530970,37
59740884,14
8629703,33
45646200,35
58142453,43
140916635,12
51836724,70
96827489,37
39843122,24
56379884,9
61220771,138
3115931,20
25955386,36
19271443,19
8605875,43
12046519,11
33020197,37
37981338,5
835342,21
13828772,12
60438620,49
124774427,16
50196244,74
62649060,54
23355950,77
28275886,19
4561390,42
9324272,64
13860464,25
13964709,139
96326216,32
18295812,42
47952631,78
28934246,32
20925835,17
72428196,113
61240348,115
60404016,58
21096595,32
59931074,12
48527503,14
28816021,63
29023876,47
92616474,54
105898426,75
30913824,112
69745054,503
141426861,16
43540383,42
75188048,1
108735613,20
111405333,24
56086532,102
68457710,39
47111815,29
40744121,29
94188843,2
48229424,133
9152487,30
157234573,79
70109700,38
62756492,1
9874408,13
87568488,2
160971790,43
34964065,37
7879451,8
16612147,28
144222912,120
60366626,53
17262337,28
64026216,23
60299705,39
48176129,188
72192998,7
60362579,34
67293130,84
125089252,30
52437903,4
76690573,97
112310543,19
34644847,7
8720741,41
28786940,10
124485626,37
6313773,0
138814571,27
151466463,11
21279887,33
148558096,4
28527933,16
105781415,108
27764436,23
71719216,2
38997745,23
60747694,56
71491338,74
35265670,105
79175684,51
128055018,23
107140539,32
6437507,49
6500181,40
27343101,56
14327182,68
55649334,110
100842946,46
2705894,54
50717468,19
7529556,18
85838181,143
33301475,29
13339853,16
13181001,31
927104,59
104741155,47
62394944,75
34838918,23
145626890,17
17803138,156
24858908,39
40760530,11
7344117,90
70451104,328
141361278,29
47605597,22
32229641,28
131348178,12
49639503,27
139496211,7
60654132,26
139422058,81
33603211,42
33708483,120
28964210,138
8697466,81
24224515,51
114309949,5
30030488,17
37488219,53
12974085,33
118358734,13
1331398,38
128571277,40
60925938,85
26987378,58
50925284,60
111205449,129
20506888,56
98217850,24
39700064,70
60305588,128
142047668,54
117822438,26
28164428,11
63026221,97
135069294,139
79161692,33
2178239,79
12610636,154
268782,33
131217853,33
76971458,51
157937827,1
3579785,44
24511107,14
55812027,86
155010916,14
13881091,28
60500773,26
29063308,19
77264698,30
50827125,49
4014675,53
63298226,17
43665276,193
29358058,50
71524568,12
35140297,3
6268118,7
9742562,116
31598148,62
1059644,86
64936937,24
70561279,50
10161695,113
37738875,15
9124142,40
11241863,28
60192400,20
25880344,29
7712576,189
17058373,338
67838613,20
41898050,19
19700618,160
115626827,64
60395842,13
24583819,33
13891049,14
136816572,379
60492573,3
1093062,81
51058244,42
29738818,61
435515,4
19668648,62
130291157,4
140146387,118
148528729,46
29700336,264
5056612,71
44580938,3
37231055,18
136476317,16
29372073,52
7893923,18
10330717,20
31325764,79
81985215,18
107055447,67
64981222,1
46412245,5
7816978,19
1962203,49
96912468,77
97450703,8
71500693,58
8047189,56
103364744,15
8485881,123
33166411,67
5109757,6
25906652,137
137860022,7
160694620,39
60733708,109
26530474,91
15715587,18
60373480,12
63352794,184
156077835,317
28965820,13
9361429,73
12101982,56
65560906,37
28316048,12
44198010,28
19089955,1
28131116,30
126148487,14
26257256,27
60360714,108
13202579,31
54893445,3
27352681,13
13438688,12
60642472,26
7651015,201
47845915,21
60481853,2
61081770,93
152803756,52
23860368,21
134104922,10
107264812,90
37185235,18
9500893,137
39475225,443
70496305,40
11459705,42
69638598,17
8122933,52
9506327,78
123913299,61
89036753,411
32369868,25
139061156,66
1985911,44
8747320,74
30331121,19
16043998,216
30853894,95
94258593,62
60299740,123
35211632,3
26556607,50
31313120,18
23966491,6
48414742,30
118764648,44
60195041,34
11648834,33
68078522,18
74474266,8
25914585,42
8658537,29
10023725,421
29450832,58
30781186,16
39368908,84
27669404,58
61211891,11
31644982,27
122230150,521
49504078,7
28258075,26
60509632,72
17305631,36
47472638,50
38358107,22
14267554,9
115330639,62
9792419,152
25251283,29
26303554,37
20840957,38
159405299,20
39975751,154
19811422,33
109336188,154
7788083,39
66976484,23
10309385,68
30891461,51
25605104,12
38645251,40
48992838,95
27872033,17
16212227,137
27823604,68
29378452,2
34730664,74
33747543,2
2505299,5
47576798,37
43719724,90
4238109,34
20394698,43
35049030,25
3481436,12
45109235,53
91599517,81
60336021,67
25194710,92
106610020,140
8423926,17
9690958,82
7563330,37
28321273,259
118975244,6
71476150,178
138896611,25
18094440,10
20527236,54
6583925,49
31886952,183
13222796,189
75132265,17
28158856,100
157044125,29
20905928,18
51402349,4
117695705,28
18240436,14
33560748,277
13604072,257
7709770,63
13552981,11
67264576,41
108624629,1
60487076,14
71609220,53
22348800,26
26381768,32
32751359,6
63900369,80
60297362,37
29040845,1
32207164,11
8352860,236
122981143,7
53972250,93
112898822,4
35056072,64
46435652,31
23912451,1
34454634,85
1319691,36
70165967,32
55265241,176
28741895,53
130136369,27
14051181,19
33918026,4
38654777,41
1635633,18
31967937,6
148557714,8
45416628,15
131093468,91
60745948,76
13779434,83
28450728,3
1413832,20
33925898,79
49122051,146
44186836,121
8104757,61
1958570,234
61039329,9
28209141,29
7744575,215
60355303,30
2635602,69
67891112,20
66976298,17
91869070,52
46491956,123
11821185,19
60962121,66
29080550,45
27546651,20
75203728,19
96044294,27
31792198,1
65174896,16
43976758,27
60318573,31
137833296,82
81304731,42
49932142,22
60480838,76
7017493,100
43201544,41
9435328,48
29397310,58
57371468,9
142872629,16
7617899,15
105892409,13
145045017,97
147923532,10
71589369,158
38682772,55
60294308,51
38696644,33
69850427,19
47948185,63
153198991,36
37825840,48
60294918,16
10983759,25
71440132,3
26035414,7
9184042,16
7789117,36
74033713,10
39165540,11
71589452,85
81918342,124
17636848,33
6889129,110
35879256,21
76596334,140
152682203,22
9373348,31
15214938,17
31442519,21
71548752,120
89283699,19
28742738,48
60577874,76
20760256,50
104909983,48
42483248,51
151458593,41
160737432,52
60610223,19
54569749,17
150540699,105
9004208,10
137650177,150
55103528,80
152339257,28
85503522,29
43607882,15
8639548,60
152947146,53
69683202,33
107217322,33
21090128,62
16897027,20
131049688,38
119286277,8
16469880,7
19917088,131
28222609,26
25894486,104
45875685,19
83753771,123
57519022,84
48781438,41
28014978,19
49723460,103
26740622,33
23624178,32
66053253,9
113173579,9
32516231,27
37456490,133
107077777,40
60326021,9
60570569,43
28630703,18
46824238,71
19041102,31
160456441,11
107022230,21
62937493,25
13888561,385
39572377,62
33633635,16
147700999,9
9252706,99
98900609,11
60845519,13
51190446,167
121585720,13
1696783,12
50936316,40
2222998,43
32196486,7
46846428,45
21785764,77
29240944,135
48886212,90
36258769,32
11865661,47
48914336,7
44137601,98
13852431,19
51149450,80
60506620,21
80498437,11
137908909,16
7723713,42
1091198,138
53425719,55
42887455,72
48408045,32
4021606,24
60344237,138
30992465,49
37619516,1
77121844,9
44446494,25
88638699,15
82453624,50
36004671,40
15589410,46
105169840,48
17913676,8
60693534,21
87376623,5
77053489,2
34594942,93
60575128,8
20136713,65
60422065,15
60798102,44
54833437,1
22225845,5
95848273,11
61030478,15
33421199,1
98457200,18
149553035,39
24628532,99
36483939,45
102033539,160
65057127,10
60296264,49
49051541,3
136541692,27
122789262,11
143091,26
44620987,169
60351721,14
50095933,7
2648314,95
7675280,78
19199878,6
122449010,20
38729010,14
39564565,64
19017139,81
159570798,41
13965023,135
60379705,26
14164250,10
113350096,16
18021142,31
43005990,122
48820092,49
99127047,1
47895415,14
71471860,76
60821137,16
63083000,22
119821687,5
48459944,22
77422130,3
27730162,109
73274207,70
40230426,21
50529016,82
9272283,95
88611481,2
47909155,20
9297725,2
28840132,147
72758529,12
83246607,73
9935275,26
8666297,37
45008472,91
26016081,24
534917,34
7988964,3
56741855,35
523574,44
25956166,31
31894825,113
32125267,17
